"統計年月","縣市","行政區域","售電量度數"
"10311","臺北市","中正區永功里",1151188
"10311","臺北市","中正區忠勤里",1708776
"10401","臺北市","北投區八仙里",1106675
"10401","臺北市","北投區大同里",1187859
"10401","臺北市","北投區大屯里",370339
"10401","臺北市","北投區稻香里",1036080
"10401","臺北市","北投區東華里",879960
"10401","臺北市","北投區豐年里",650055
"10401","臺北市","北投區福興里",1256969
"10401","臺北市","北投區關渡里",2343512
"10401","臺北市","北投區湖山里",625757
"10401","臺北市","北投區湖田里",228227
"10401","臺北市","北投區吉利里",1012177
"10401","臺北市","北投區吉慶里",887611
"10401","臺北市","北投區建民里",854011
"10401","臺北市","北投區開明里",1240291
"10401","臺北市","北投區立農里",1641783
"10401","臺北市","北投區立賢里",1030248
"10401","臺北市","北投區林泉里",770528
"10401","臺北市","北投區奇岩里",2219704
"10401","臺北市","北投區清江里",1522866
"10401","臺北市","北投區泉源里",666443
"10401","臺北市","北投區榮光里",1167189
"10401","臺北市","北投區榮華里",1944600
"10401","臺北市","北投區石牌里",1349432
"10401","臺北市","北投區桃源里",1005175
"10401","臺北市","北投區溫泉里",1357982
"10401","臺北市","北投區文化里",670308
"10401","臺北市","北投區文林里",989297
"10401","臺北市","北投區秀山里",618977
"10401","臺北市","北投區一德里",1535725
"10401","臺北市","北投區永和里",2770661
"10401","臺北市","北投區永明里",963109
"10401","臺北市","北投區永欣里",1806704
"10401","臺北市","北投區裕民里",1776204
"10401","臺北市","北投區長安里",1213795
"10401","臺北市","北投區振華里",1554962
"10401","臺北市","北投區智仁里",848322
"10401","臺北市","北投區中和里",1280994
"10401","臺北市","北投區中心里",1397138
"10401","臺北市","北投區中央里",2248407
"10401","臺北市","北投區中庸里",603566
"10401","臺北市","北投區洲美里",221435
"10401","臺北市","北投區尊賢里",748470
"10401","臺北市","大安區昌隆里",873011
"10401","臺北市","大安區車層里",2092747
"10401","臺北市","大安區誠安里",1246607
"10401","臺北市","大安區大學里",1839941
"10401","臺北市","大安區德安里",1739025
"10401","臺北市","大安區敦安里",1912231
"10401","臺北市","大安區敦煌里",1715418
"10401","臺北市","大安區法治里",1213252
"10401","臺北市","大安區芳和里",1261457
"10401","臺北市","大安區福住里",1441003
"10401","臺北市","大安區古風里",1112781
"10401","臺北市","大安區古莊里",2065824
"10401","臺北市","大安區光明里",846548
"10401","臺北市","大安區光武里",2626707
"10401","臺北市","大安區光信里",2327462
"10401","臺北市","大安區和安里",1543927
"10401","臺北市","大安區虎嘯里",1346141
"10401","臺北市","大安區華聲里",1308165
"10401","臺北市","大安區建安里",1936243
"10401","臺北市","大安區建倫里",2394659
"10401","臺北市","大安區錦安里",1394915
"10401","臺北市","大安區錦華里",1147314
"10401","臺北市","大安區錦泰里",602915
"10401","臺北市","大安區黎和里",1039532
"10401","臺北市","大安區黎孝里",1687788
"10401","臺北市","大安區黎元里",1106893
"10401","臺北市","大安區臨江里",1128081
"10401","臺北市","大安區龍安里",1555388
"10401","臺北市","大安區龍門里",1137134
"10401","臺北市","大安區龍坡里",702378
"10401","臺北市","大安區龍泉里",1234678
"10401","臺北市","大安區龍生里",1450741
"10401","臺北市","大安區龍圖里",1809281
"10401","臺北市","大安區龍淵里",1776361
"10401","臺北市","大安區龍雲里",1392579
"10401","臺北市","大安區龍陣里",994026
"10401","臺北市","大安區民輝里",2478612
"10401","臺北市","大安區民炤里",2434868
"10401","臺北市","大安區全安里",1455314
"10401","臺北市","大安區群賢里",1776364
"10401","臺北市","大安區群英里",1331834
"10401","臺北市","大安區仁愛里",2432313
"10401","臺北市","大安區仁慈里",1431836
"10401","臺北市","大安區通安里",1452038
"10401","臺北市","大安區通化里",1753673
"10401","臺北市","大安區臥龍里",597174
"10401","臺北市","大安區新龍里",1312609
"10401","臺北市","大安區學府里",613648
"10401","臺北市","大安區義安里",1802456
"10401","臺北市","大安區義村里",1405417
"10401","臺北市","大安區永康里",1011061
"10401","臺北市","大安區正聲里",1525102
"10401","臺北市","大安區住安里",1470154
"10401","臺北市","大同區保安里",833661
"10401","臺北市","大同區朝陽里",1280239
"10401","臺北市","大同區大有里",1199184
"10401","臺北市","大同區光能里",952783
"10401","臺北市","大同區國慶里",1014665
"10401","臺北市","大同區國順里",492141
"10401","臺北市","大同區建功里",1164174
"10401","臺北市","大同區建明里",1437338
"10401","臺北市","大同區建泰里",1252599
"10401","臺北市","大同區景星里",549133
"10401","臺北市","大同區老師里",1028967
"10401","臺北市","大同區鄰江里",1159125
"10401","臺北市","大同區隆和里",691491
"10401","臺北市","大同區民權里",1436841
"10401","臺北市","大同區南芳里",883658
"10401","臺北市","大同區蓬萊里",1100371
"10401","臺北市","大同區雙連里",1818631
"10401","臺北市","大同區斯文里",1158227
"10401","臺北市","大同區星明里",1529027
"10401","臺北市","大同區延平里",1003510
"10401","臺北市","大同區揚雅里",740384
"10401","臺北市","大同區永樂里",1531652
"10401","臺北市","大同區玉泉里",864598
"10401","臺北市","大同區至聖里",1796962
"10401","臺北市","大同區重慶里",1251427
"10401","臺北市","南港區百福里",1006561
"10401","臺北市","南港區成福里",1450792
"10401","臺北市","南港區東明里",1044966
"10401","臺北市","南港區東新里",1276157
"10401","臺北市","南港區合成里",1469149
"10401","臺北市","南港區鴻福里",903532
"10401","臺北市","南港區九如里",1266758
"10401","臺北市","南港區舊莊里",1478111
"10401","臺北市","南港區聯成里",1007382
"10401","臺北市","南港區南港里",2121692
"10401","臺北市","南港區仁福里",1083889
"10401","臺北市","南港區三重里",1837584
"10401","臺北市","南港區萬福里",937190
"10401","臺北市","南港區西新里",929965
"10401","臺北市","南港區新富里",729501
"10401","臺北市","南港區新光里",795747
"10401","臺北市","南港區玉成里",1109018
"10401","臺北市","南港區中南里",570421
"10401","臺北市","南港區中研里",1364952
"10401","臺北市","南港區重陽里",1491863
"10401","臺北市","內湖區安湖里",1260232
"10401","臺北市","內湖區安泰里",1007296
"10401","臺北市","內湖區寶湖里",3130308
"10401","臺北市","內湖區碧山里",1330894
"10401","臺北市","內湖區大湖里",1635085
"10401","臺北市","內湖區東湖里",1315444
"10401","臺北市","內湖區港都里",1234404
"10401","臺北市","內湖區港富里",1979162
"10401","臺北市","內湖區港華里",1781525
"10401","臺北市","內湖區港墘里",1964512
"10401","臺北市","內湖區湖濱里",2133595
"10401","臺北市","內湖區湖興里",1676852
"10401","臺北市","內湖區湖元里",2616795
"10401","臺北市","內湖區葫洲里",1553827
"10401","臺北市","內湖區金湖里",3007222
"10401","臺北市","內湖區金龍里",1068446
"10401","臺北市","內湖區金瑞里",1158408
"10401","臺北市","內湖區康寧里",2041206
"10401","臺北市","內湖區樂康里",1285095
"10401","臺北市","內湖區麗山里",1461322
"10401","臺北市","內湖區蘆洲里",244596
"10401","臺北市","內湖區明湖里",921420
"10401","臺北市","內湖區南湖里",1065586
"10401","臺北市","內湖區內溝里",888940
"10401","臺北市","內湖區內湖里",1255436
"10401","臺北市","內湖區清白里",2302156
"10401","臺北市","內湖區瑞光里",923517
"10401","臺北市","內湖區瑞陽里",1693941
"10401","臺北市","內湖區石潭里",1479703
"10401","臺北市","內湖區五分里",1645140
"10401","臺北市","內湖區西安里",1456592
"10401","臺北市","內湖區西湖里",2118107
"10401","臺北市","內湖區西康里",2750694
"10401","臺北市","內湖區行善里",1387403
"10401","臺北市","內湖區秀湖里",1413059
"10401","臺北市","內湖區週美里",2009735
"10401","臺北市","內湖區紫星里",1430716
"10401","臺北市","內湖區紫陽里",1799271
"10401","臺北市","內湖區紫雲里",1068044
"10401","臺北市","士林區百齡里",1211400
"10401","臺北市","士林區承德里",1694435
"10401","臺北市","士林區翠山里",678599
"10401","臺北市","士林區德華里",1264913
"10401","臺北市","士林區德行里",1190625
"10401","臺北市","士林區東山里",1342347
"10401","臺北市","士林區福安里",782465
"10401","臺北市","士林區福德里",1577690
"10401","臺北市","士林區福華里",1111571
"10401","臺北市","士林區福佳里",1819009
"10401","臺北市","士林區福林里",921074
"10401","臺北市","士林區福順里",1095926
"10401","臺北市","士林區福志里",1827883
"10401","臺北市","士林區福中里",1408067
"10401","臺北市","士林區富光里",1067457
"10401","臺北市","士林區富洲里",892010
"10401","臺北市","士林區公館里",580016
"10401","臺北市","士林區後港里",1724990
"10401","臺北市","士林區葫東里",812803
"10401","臺北市","士林區葫蘆里",1270474
"10401","臺北市","士林區菁山里",583590
"10401","臺北市","士林區舊佳里",1324708
"10401","臺北市","士林區蘭興里",1650570
"10401","臺北市","士林區蘭雅里",2193327
"10401","臺北市","士林區臨溪里",1430625
"10401","臺北市","士林區名山里",1512300
"10401","臺北市","士林區明勝里",1058392
"10401","臺北市","士林區平等里",436628
"10401","臺北市","士林區前港里",948328
"10401","臺北市","士林區仁勇里",1133907
"10401","臺北市","士林區三玉里",1625774
"10401","臺北市","士林區社新里",1584762
"10401","臺北市","士林區社園里",1253073
"10401","臺北市","士林區社子里",1163967
"10401","臺北市","士林區聖山里",1201649
"10401","臺北市","士林區天福里",1496258
"10401","臺北市","士林區天和里",1969250
"10401","臺北市","士林區天祿里",1399072
"10401","臺北市","士林區天母里",2632494
"10401","臺北市","士林區天山里",2003510
"10401","臺北市","士林區天壽里",1758536
"10401","臺北市","士林區天玉里",2581124
"10401","臺北市","士林區溪山里",465506
"10401","臺北市","士林區新安里",1025967
"10401","臺北市","士林區岩山里",897215
"10401","臺北市","士林區陽明里",2888348
"10401","臺北市","士林區義信里",1058403
"10401","臺北市","士林區永福里",974233
"10401","臺北市","士林區永倫里",1375518
"10401","臺北市","士林區芝山里",2149664
"10401","臺北市","士林區忠誠里",1453533
"10401","臺北市","松山區安平里",2185416
"10401","臺北市","松山區慈祐里",2011283
"10401","臺北市","松山區東昌里",535503
"10401","臺北市","松山區東光里",1782257
"10401","臺北市","松山區東榮里",1816194
"10401","臺北市","松山區東勢里",1104521
"10401","臺北市","松山區敦化里",1681525
"10401","臺北市","松山區福成里",610413
"10401","臺北市","松山區富錦里",1083310
"10401","臺北市","松山區富泰里",971904
"10401","臺北市","松山區復建里",1000803
"10401","臺北市","松山區復盛里",1478920
"10401","臺北市","松山區復勢里",1579782
"10401","臺北市","松山區復源里",688740
"10401","臺北市","松山區吉仁里",897077
"10401","臺北市","松山區吉祥里",2377570
"10401","臺北市","松山區介壽里",888805
