縣市,鄉鎮,地區,設有戶籍宅數(宅).x,設有戶籍宅數之平均人口數(人),1人一宅宅數(宅),1人一宅宅數比例(%),2人一宅宅數(宅),2人一宅宅數比例(%),3人一宅宅數(宅),3人一宅宅數比例(%),4人一宅宅數(宅),4人一宅宅數比例(%),5人一宅宅數(宅),5人一宅宅數比例(%),6人以上一宅宅數(宅),6人以上一宅宅數比例(%),設有戶籍宅數(宅).y,設有戶籍宅數之平均戶數(戶),1戶一宅(宅),1戶一宅比例(%),2戶一宅(宅),2戶一宅比例(%),3戶一宅(宅),3戶一宅比例(%),4戶一宅(宅),4戶一宅比例(%),5戶一宅(宅),5戶一宅比例(%),6戶以上一宅(宅),6戶以上一宅比例(%),總戶長數(人).x,戶長平均年齡(歲),25(含)歲以下戶長數(人),25(含)歲以下戶長數比例(%),25-35(含)歲戶長數(人),25-35(含)歲戶長數比例(%),35-45(含)歲戶長數(人),35-45(含)歲戶長數比例(%),45-55(含)歲戶長數(人),45-55(含)歲戶長數比例(%),55-65(含)歲戶長數(人),55-65(含)歲戶長數比例(%),65歲以上戶長數(人),65歲以上戶長數比例(%),總戶長數(人).y,每戶平均老年人口數(人),無老年人口戶數(戶),無老年人口戶數比例(%),一位老年人口戶數(戶),一位老年人口戶數比例(%),二位老年人口戶數(戶),二位老年人口戶數比例(%),三位以上老年人口戶數(戶),三位以上老年人口戶數比例(%),僅老年人口居住宅數(宅),一名老年人口宅數(宅),一名老年人口宅數比例(%),二名老年人口宅數(宅),二名老年人口宅數比例(%),三名以上老年人口宅數(宅),三名以上老年人口宅數比例(%),總戶長數(人),有偶(人),有偶比例(%),離婚(人),離婚比例(%),喪偶(人),喪偶比例(%),婚姻關係消滅(人),婚姻關係消滅比例(%),未婚(人),未婚比例(%),其他(人),其他比例(%)
臺北市,南港區,三重里,2618,2.66,1154,44.08%,443,16.92%,344,13.14%,280,10.70%,134,5.12%,263,10.05%,2618,1.22,2173,83.00%,347,13.25%,71,2.71%,17,0.65%,7,0.27%,3,0.11%,3200,48.39,130,4.06%,498,15.56%,868,27.13%,719,22.47%,591,18.47%,394,12.31%,3202,0.19,2678,83.64%,446,13.93%,75,2.34%,3,0.09%,132,120,90.91%,11,8.33%,1,0.76%,3200,2003,62.59%,293,9.16%,189,5.91%,1,0.03%,714,22.31%,0,0.00%
臺北市,南港區,中南里,1052,3.82,260,24.71%,160,15.21%,154,14.64%,146,13.88%,110,10.46%,222,21.10%,1052,1.42,744,70.72%,224,21.29%,58,5.51%,19,1.81%,5,0.48%,2,0.19%,1492,54.47,27,1.81%,137,9.18%,271,18.16%,351,23.53%,367,24.60%,339,22.72%,1492,0.31,1088,72.92%,340,22.79%,63,4.22%,1,0.07%,68,56,82.35%,12,17.65%,0,0.00%,1492,923,61.86%,170,11.39%,180,12.06%,0,0.00%,219,14.68%,0,0.00%
臺北市,南港區,中研里,2611,3.71,542,20.76%,406,15.55%,443,16.97%,472,18.08%,267,10.23%,481,18.42%,2611,1.34,1952,74.76%,506,19.38%,116,4.44%,25,0.96%,8,0.31%,4,0.15%,3476,54.28,70,2.01%,313,9.00%,634,18.24%,822,23.65%,908,26.12%,729,20.97%,3488,0.33,2585,74.11%,688,19.72%,202,5.79%,13,0.37%,158,108,68.35%,46,29.11%,4,2.53%,3476,2329,67.00%,333,9.58%,363,10.44%,0,0.00%,451,12.97%,0,0.00%
臺北市,南港區,仁福里,1884,3.17,468,24.84%,315,16.72%,377,20.01%,336,17.83%,187,9.93%,201,10.67%,1884,1.21,1528,81.10%,316,16.77%,36,1.91%,4,0.21%,0,0.00%,0,0.00%,2284,52.87,30,1.31%,166,7.27%,570,24.96%,634,27.76%,487,21.32%,397,17.38%,2284,0.29,1734,75.92%,450,19.70%,92,4.03%,8,0.35%,91,76,83.52%,15,16.48%,0,0.00%,2284,1387,60.73%,319,13.97%,220,9.63%,2,0.09%,356,15.59%,0,0.00%
臺北市,南港區,玉成里,1542,3.38,444,28.79%,258,16.73%,242,15.69%,216,14.01%,138,8.95%,244,15.82%,1542,1.31,1200,77.82%,262,16.99%,54,3.50%,14,0.91%,8,0.52%,4,0.26%,2021,53.78,41,2.03%,185,9.15%,438,21.67%,446,22.07%,464,22.96%,447,22.12%,2023,0.31,1491,73.70%,429,21.21%,101,4.99%,2,0.10%,108,89,82.41%,15,13.89%,4,3.70%,2021,1221,60.42%,221,10.94%,215,10.64%,0,0.00%,364,18.01%,0,0.00%
臺北市,南港區,合成里,2255,3.22,639,28.34%,408,18.09%,346,15.34%,332,14.72%,194,8.60%,336,14.90%,2255,1.25,1797,79.69%,370,16.41%,76,3.37%,11,0.49%,0,0.00%,1,0.04%,2823,54.95,43,1.52%,241,8.54%,526,18.63%,635,22.49%,708,25.08%,670,23.73%,2825,0.35,2022,71.58%,629,22.27%,166,5.88%,8,0.28%,166,131,78.92%,32,19.28%,3,1.81%,2823,1810,64.12%,274,9.71%,281,9.95%,1,0.04%,457,16.19%,0,0.00%
臺北市,南港區,成福里,2347,3.37,561,23.90%,394,16.79%,429,18.28%,389,16.57%,216,9.20%,358,15.25%,2347,1.24,1887,80.40%,371,15.81%,72,3.07%,15,0.64%,2,0.09%,0,0.00%,2909,53.76,45,1.55%,323,11.10%,572,19.66%,617,21.21%,743,25.54%,609,20.94%,2915,0.33,2132,73.14%,597,20.48%,184,6.31%,2,0.07%,146,116,79.45%,28,19.18%,2,1.37%,2909,1843,63.36%,301,10.35%,303,10.42%,0,0.00%,462,15.88%,0,0.00%
臺北市,南港區,百福里,1715,3.29,457,26.65%,279,16.27%,274,15.98%,297,17.32%,158,9.21%,250,14.58%,1715,1.23,1387,80.87%,268,15.63%,54,3.15%,5,0.29%,0,0.00%,1,0.06%,2104,53.49,35,1.66%,208,9.89%,436,20.72%,480,22.81%,509,24.19%,436,20.72%,2111,0.32,1574,74.56%,404,19.14%,132,6.25%,1,0.05%,106,79,74.53%,27,25.47%,0,0.00%,2104,1307,62.12%,268,12.74%,207,9.84%,2,0.10%,320,15.21%,0,0.00%
臺北市,南港區,西新里,1407,3.64,349,24.80%,220,15.64%,208,14.78%,211,15.00%,140,9.95%,279,19.83%,1407,1.33,1041,73.99%,285,20.26%,64,4.55%,13,0.92%,2,0.14%,2,0.14%,1879,53.03,45,2.39%,220,11.71%,368,19.58%,430,22.88%,417,22.19%,399,21.23%,1878,0.31,1403,74.71%,366,19.49%,108,5.75%,1,0.05%,98,78,79.59%,20,20.41%,0,0.00%,1879,1167,62.11%,196,10.43%,184,9.79%,0,0.00%,332,17.67%,0,0.00%
臺北市,南港區,東明里,1525,3.28,427,28.00%,244,16.00%,257,16.85%,246,16.13%,126,8.26%,225,14.75%,1525,1.24,1216,79.74%,252,16.52%,52,3.41%,4,0.26%,0,0.00%,1,0.07%,1893,53.05,32,1.69%,205,10.83%,379,20.02%,491,25.94%,408,21.55%,378,19.97%,1898,0.32,1415,74.55%,366,19.28%,106,5.58%,11,0.58%,97,74,76.29%,22,22.68%,1,1.03%,1893,1278,67.51%,169,8.93%,163,8.61%,2,0.11%,281,14.84%,0,0.00%
臺北市,南港區,東新里,2100,3.66,479,22.81%,314,14.95%,347,16.52%,347,16.52%,211,10.05%,402,19.14%,2100,1.32,1559,74.24%,440,20.95%,76,3.62%,23,1.10%,1,0.05%,1,0.05%,2764,53.61,48,1.74%,282,10.20%,549,19.86%,643,23.26%,674,24.38%,568,20.55%,2769,0.31,2057,74.29%,561,20.26%,149,5.38%,2,0.07%,117,97,82.91%,20,17.09%,0,0.00%,2764,1768,63.97%,311,11.25%,287,10.38%,2,0.07%,396,14.33%,0,0.00%
臺北市,南港區,南港里,1633,4.05,405,24.80%,291,17.82%,253,15.49%,211,12.92%,140,8.57%,333,20.39%,1633,1.66,1180,72.26%,308,18.86%,103,6.31%,22,1.35%,12,0.73%,8,0.49%,2704,53.57,52,1.92%,256,9.47%,517,19.12%,686,25.37%,646,23.89%,547,20.23%,2716,0.3,2051,75.52%,528,19.44%,131,4.82%,6,0.22%,113,88,77.88%,24,21.24%,1,0.88%,2704,1523,56.32%,394,14.57%,266,9.84%,2,0.07%,519,19.19%,0,0.00%
臺北市,南港區,重陽里,2013,2.7,659,32.74%,370,18.38%,410,20.37%,311,15.45%,136,6.76%,127,6.31%,2013,1.13,1787,88.77%,197,9.79%,24,1.19%,5,0.25%,0,0.00%,0,0.00%,2271,47.69,39,1.72%,320,14.09%,772,33.99%,551,24.26%,363,15.98%,226,9.95%,2273,0.18,1930,84.91%,279,12.27%,59,2.60%,5,0.22%,76,61,80.26%,12,15.79%,3,3.95%,2271,1521,66.97%,230,10.13%,106,4.67%,0,0.00%,414,18.23%,0,0.00%
臺北市,南港區,新光里,1164,3.4,286,24.57%,204,17.53%,192,16.49%,180,15.46%,122,10.48%,180,15.46%,1164,1.29,886,76.12%,232,19.93%,37,3.18%,9,0.77%,0,0.00%,0,0.00%,1490,54.79,33,2.21%,129,8.66%,272,18.26%,328,22.01%,386,25.91%,342,22.95%,1497,0.36,1086,72.55%,289,19.31%,117,7.82%,5,0.33%,94,65,69.15%,26,27.66%,3,3.19%,1490,911,61.14%,167,11.21%,170,11.41%,0,0.00%,242,16.24%,0,0.00%
臺北市,南港區,新富里,1065,4,239,22.44%,166,15.59%,155,14.55%,137,12.86%,100,9.39%,268,25.16%,1065,1.47,721,67.70%,237,22.25%,73,6.85%,23,2.16%,8,0.75%,3,0.28%,1562,54.82,34,2.18%,129,8.26%,296,18.95%,371,23.75%,346,22.15%,386,24.71%,1567,0.35,1107,70.64%,366,23.36%,92,5.87%,2,0.13%,79,63,79.75%,16,20.25%,0,0.00%,1562,980,62.74%,168,10.76%,179,11.46%,2,0.13%,233,14.92%,0,0.00%
臺北市,南港區,萬福里,1314,3.32,316,24.05%,241,18.34%,232,17.66%,219,16.67%,120,9.13%,186,14.16%,1314,1.26,1027,78.16%,233,17.73%,47,3.58%,7,0.53%,0,0.00%,0,0.00%,1659,55.87,25,1.51%,140,8.44%,250,15.07%,374,22.54%,483,29.11%,387,23.33%,1662,0.38,1156,69.55%,385,23.16%,117,7.04%,4,0.24%,112,84,75.00%,27,24.11%,1,0.89%,1659,1069,64.44%,149,8.98%,200,12.06%,0,0.00%,241,14.53%,0,0.00%
臺北市,南港區,聯成里,1594,3.41,384,24.09%,287,18.01%,286,17.94%,226,14.18%,141,8.85%,270,16.94%,1594,1.26,1252,78.54%,281,17.63%,53,3.32%,7,0.44%,1,0.06%,0,0.00%,1996,55.24,32,1.60%,174,8.72%,357,17.89%,443,22.19%,484,24.25%,506,25.35%,2006,0.37,1402,69.89%,462,23.03%,137,6.83%,5,0.25%,130,95,73.08%,29,22.31%,6,4.62%,1996,1289,64.58%,181,9.07%,220,11.02%,0,0.00%,306,15.33%,0,0.00%
臺北市,南港區,鴻福里,1435,3.41,330,23.00%,249,17.35%,247,17.21%,245,17.07%,155,10.80%,209,14.56%,1435,1.23,1153,80.35%,243,16.93%,34,2.37%,5,0.35%,0,0.00%,0,0.00%,1756,55.09,21,1.20%,179,10.19%,288,16.40%,373,21.24%,486,27.68%,409,23.29%,1760,0.36,1264,71.82%,367,20.85%,128,7.27%,1,0.06%,87,65,74.71%,21,24.14%,1,1.15%,1756,1160,66.06%,160,9.11%,183,10.42%,0,0.00%,253,14.41%,0,0.00%
臺北市,南港區,舊莊里,2370,4.15,477,20.13%,367,15.49%,370,15.61%,353,14.89%,217,9.16%,586,24.73%,2370,1.49,1584,66.84%,531,22.41%,178,7.51%,50,2.11%,18,0.76%,9,0.38%,3523,53.18,61,1.73%,370,10.50%,711,20.18%,913,25.92%,740,21.00%,728,20.66%,3531,0.31,2629,74.45%,730,20.67%,165,4.67%,7,0.20%,135,110,81.48%,24,17.78%,1,0.74%,3523,2175,61.74%,415,11.78%,407,11.55%,1,0.03%,525,14.90%,0,0.00%
臺北市,北投區,一德里,2171,3.57,536,24.69%,340,15.66%,369,17.00%,315,14.51%,220,10.13%,391,18.01%,2171,1.28,1704,78.49%,359,16.54%,81,3.73%,23,1.06%,2,0.09%,2,0.09%,2779,52.84,46,1.66%,313,11.26%,566,20.37%,695,25.01%,635,22.85%,524,18.86%,2779,0.29,2112,76.00%,535,19.25%,128,4.61%,4,0.14%,107,92,85.98%,14,13.08%,1,0.93%,2779,1834,65.99%,268,9.64%,257,9.25%,0,0.00%,420,15.11%,0,0.00%
臺北市,北投區,八仙里,1519,3.77,378,24.88%,232,15.27%,246,16.19%,217,14.29%,150,9.87%,296,19.49%,1519,1.39,1126,74.13%,289,19.03%,66,4.34%,21,1.38%,7,0.46%,10,0.66%,2112,54.05,33,1.56%,205,9.71%,376,17.80%,538,25.47%,527,24.95%,433,20.50%,2112,0.32,1564,74.05%,432,20.45%,110,5.21%,6,0.28%,95,73,76.84%,21,22.11%,1,1.05%,2112,1329,62.93%,249,11.79%,201,9.52%,0,0.00%,333,15.77%,0,0.00%
臺北市,北投區,大屯里,287,4.38,78,27.18%,45,15.68%,44,15.33%,23,8.01%,17,5.92%,80,27.87%,287,1.49,206,71.78%,48,16.72%,19,6.62%,7,2.44%,3,1.05%,4,1.39%,429,58.14,5,1.17%,34,7.93%,40,9.32%,110,25.64%,108,25.17%,132,30.77%,429,0.47,266,62.00%,127,29.60%,34,7.93%,2,0.47%,38,30,78.95%,6,15.79%,2,5.26%,429,280,65.27%,46,10.72%,48,11.19%,0,0.00%,55,12.82%,0,0.00%
臺北市,北投區,大同里,1784,3.53,459,25.73%,277,15.53%,305,17.10%,260,14.57%,154,8.63%,329,18.44%,1784,1.33,1344,75.34%,336,18.83%,79,4.43%,16,0.90%,6,0.34%,3,0.17%,2375,54.25,52,2.19%,210,8.84%,426,17.94%,573,24.13%,601,25.31%,513,21.60%,2374,0.32,1755,73.93%,475,20.01%,137,5.77%,7,0.29%,124,99,79.84%,21,16.94%,4,3.23%,2375,1477,62.19%,258,10.86%,235,9.89%,1,0.04%,404,17.01%,0,0.00%
臺北市,北投區,中心里,2559,2.6,989,38.65%,485,18.95%,403,15.75%,330,12.90%,160,6.25%,192,7.50%,2559,1.18,2150,84.02%,361,14.11%,39,1.52%,6,0.23%,3,0.12%,0,0.00%,3028,53.01,80,2.64%,328,10.83%,584,19.29%,743,24.54%,687,22.69%,606,20.01%,3028,0.3,2254,74.44%,643,21.24%,123,4.06%,8,0.26%,256,215,83.98%,38,14.84%,3,1.17%,3028,1625,53.67%,477,15.75%,255,8.42%,0,0.00%,671,22.16%,0,0.00%
臺北市,北投區,中央里,2644,3.46,683,25.83%,430,16.26%,426,16.11%,413,15.62%,241,9.11%,451,17.06%,2644,1.29,2055,77.72%,451,17.06%,107,4.05%,22,0.83%,5,0.19%,4,0.15%,3415,54.09,54,1.58%,307,8.99%,666,19.50%,856,25.07%,810,23.72%,722,21.14%,3415,0.32,2524,73.91%,715,20.94%,168,4.92%,8,0.23%,168,137,81.55%,30,17.86%,1,0.60%,3415,2148,62.90%,377,11.04%,352,10.31%,0,0.00%,538,15.75%,0,0.00%
臺北市,北投區,中和里,1552,3.38,381,24.55%,281,18.11%,258,16.62%,233,15.01%,159,10.24%,240,15.46%,1552,1.26,1219,78.54%,271,17.46%,54,3.48%,8,0.52%,0,0.00%,0,0.00%,1955,55.83,26,1.33%,163,8.34%,355,18.16%,427,21.84%,465,23.79%,519,26.55%,1954,0.42,1323,67.71%,468,23.95%,151,7.73%,12,0.61%,137,109,79.56%,26,18.98%,2,1.46%,1955,1193,61.02%,213,10.90%,249,12.74%,0,0.00%,300,15.35%,0,0.00%
臺北市,北投區,中庸里,1346,3.42,308,22.88%,249,18.50%,228,16.94%,218,16.20%,137,10.18%,206,15.30%,1346,1.32,1019,75.71%,253,18.80%,54,4.01%,17,1.26%,3,0.22%,0,0.00%,1769,55.25,30,1.70%,158,8.93%,317,17.92%,403,22.78%,404,22.84%,457,25.83%,1770,0.37,1227,69.32%,429,24.24%,112,6.33%,2,0.11%,111,83,74.77%,26,23.42%,2,1.80%,1769,1106,62.52%,202,11.42%,195,11.02%,0,0.00%,266,15.04%,0,0.00%
臺北市,北投區,文化里,1223,3.74,217,17.74%,198,16.19%,209,17.09%,238,19.46%,129,10.55%,232,18.97%,1223,1.38,850,69.50%,296,24.20%,65,5.31%,11,0.90%,1,0.08%,0,0.00%,1686,54.06,24,1.42%,143,8.48%,368,21.83%,424,25.15%,375,22.24%,352,20.88%,1686,0.33,1228,72.84%,364,21.59%,89,5.28%,5,0.30%,67,50,74.63%,16,23.88%,1,1.49%,1686,1131,67.08%,150,8.90%,197,11.68%,0,0.00%,208,12.34%,0,0.00%
臺北市,北投區,文林里,1358,3.27,337,24.82%,246,18.11%,230,16.94%,232,17.08%,120,8.84%,193,14.21%,1358,1.23,1101,81.08%,217,15.98%,30,2.21%,7,0.52%,3,0.22%,0,0.00%,1668,55.38,19,1.14%,129,7.73%,316,18.94%,370,22.18%,411,24.64%,423,25.36%,1668,0.4,1137,68.17%,392,23.50%,134,8.03%,5,0.30%,95,66,69.47%,26,27.37%,3,3.16%,1668,1100,65.95%,163,9.77%,152,9.11%,1,0.06%,252,15.11%,0,0.00%
臺北市,北投區,永和里,3013,3.21,797,26.45%,572,18.98%,536,17.79%,491,16.30%,227,7.53%,390,12.94%,3013,1.22,2485,82.48%,428,14.21%,80,2.66%,15,0.50%,0,0.00%,5,0.17%,3672,53.48,72,1.96%,327,8.91%,735,20.02%,932,25.38%,914,24.89%,692,18.85%,3672,0.32,2755,75.03%,691,18.82%,209,5.69%,17,0.46%,196,146,74.49%,45,22.96%,5,2.55%,3672,2408,65.58%,396,10.78%,275,7.49%,0,0.00%,593,16.15%,0,0.00%
臺北市,北投區,永明里,1397,3.77,273,19.54%,224,16.03%,226,16.18%,252,18.04%,136,9.74%,286,20.47%,1397,1.34,1043,74.66%,259,18.54%,78,5.58%,13,0.93%,3,0.21%,1,0.07%,1871,53.61,21,1.12%,139,7.43%,450,24.05%,441,23.57%,438,23.41%,382,20.42%,1870,0.32,1386,74.12%,376,20.11%,103,5.51%,5,0.27%,98,74,75.51%,21,21.43%,3,3.06%,1871,1306,69.80%,164,8.77%,176,9.41%,1,0.05%,224,11.97%,0,0.00%
臺北市,北投區,永欣里,2872,2.84,828,28.83%,662,23.05%,509,17.72%,417,14.52%,212,7.38%,244,8.50%,2872,1.17,2470,86.00%,346,12.05%,39,1.36%,16,0.56%,1,0.03%,0,0.00%,3348,52.74,55,1.64%,370,11.05%,697,20.82%,857,25.60%,751,22.43%,618,18.46%,3346,0.33,2498,74.66%,638,19.07%,193,5.77%,17,0.51%,194,140,72.16%,49,25.26%,5,2.58%,3348,2267,67.71%,255,7.62%,238,7.11%,0,0.00%,588,17.56%,0,0.00%
臺北市,北投區,石牌里,1651,3.46,391,23.68%,274,16.60%,294,17.81%,243,14.72%,175,10.60%,274,16.60%,1651,1.28,1278,77.41%,303,18.35%,57,3.45%,11,0.67%,1,0.06%,1,0.06%,2110,54.06,39,1.85%,185,8.77%,424,20.09%,443,21.00%,571,27.06%,448,21.23%,2110,0.35,1539,72.94%,408,19.34%,154,7.30%,9,0.43%,110,87,79.09%,23,20.91%,0,0.00%,2110,1391,65.92%,198,9.38%,191,9.05%,0,0.00%,330,15.64%,0,0.00%
臺北市,北投區,立農里,2479,3.92,492,19.85%,312,12.59%,424,17.10%,451,18.19%,249,10.04%,551,22.23%,2479,1.37,1765,71.20%,555,22.39%,119,4.80%,29,1.17%,10,0.40%,1,0.04%,3403,52.93,59,1.73%,297,8.73%,784,23.04%,791,23.24%,882,25.92%,590,17.34%,3402,0.28,2631,77.34%,596,17.52%,171,5.03%,4,0.12%,111,88,79.28%,20,18.02%,3,2.70%,3403,2301,67.62%,347,10.20%,276,8.11%,1,0.03%,478,14.05%,0,0.00%
臺北市,北投區,立賢里,1476,4.01,266,18.02%,191,12.94%,247,16.73%,266,18.02%,161,10.91%,345,23.37%,1476,1.4,1035,70.12%,332,22.49%,77,5.22%,26,1.76%,6,0.41%,0,0.00%,2064,53.47,18,0.87%,186,9.01%,504,24.42%,456,22.09%,487,23.59%,413,20.01%,2063,0.31,1547,74.99%,398,19.29%,112,5.43%,6,0.29%,78,54,69.23%,23,29.49%,1,1.28%,2064,1387,67.20%,206,9.98%,190,9.21%,0,0.00%,281,13.61%,0,0.00%
臺北市,北投區,吉利里,1803,4.19,258,14.31%,259,14.36%,307,17.03%,318,17.64%,218,12.09%,443,24.57%,1803,1.41,1257,69.72%,396,21.96%,114,6.32%,28,1.55%,3,0.17%,5,0.28%,2551,53.75,35,1.37%,195,7.64%,614,24.07%,590,23.13%,576,22.58%,541,21.21%,2550,0.34,1855,72.75%,530,20.78%,162,6.35%,3,0.12%,98,66,67.35%,31,31.63%,1,1.02%,2551,1733,67.93%,250,9.80%,259,10.15%,0,0.00%,309,12.11%,0,0.00%
臺北市,北投區,吉慶里,1419,4.05,233,16.42%,221,15.57%,223,15.72%,234,16.49%,166,11.70%,342,24.10%,1419,1.39,1000,70.47%,312,21.99%,85,5.99%,20,1.41%,2,0.14%,0,0.00%,1969,53.79,32,1.63%,168,8.53%,465,23.62%,441,22.40%,446,22.65%,417,21.18%,1969,0.34,1456,73.95%,362,18.38%,144,7.31%,7,0.36%,71,47,66.20%,22,30.99%,2,2.82%,1969,1372,69.68%,188,9.55%,165,8.38%,0,0.00%,244,12.39%,0,0.00%
臺北市,北投區,秀山里,938,3.76,169,18.02%,174,18.55%,144,15.35%,177,18.87%,86,9.17%,188,20.04%,938,1.33,711,75.80%,175,18.66%,35,3.73%,11,1.17%,3,0.32%,3,0.32%,1244,57.62,18,1.45%,80,6.43%,202,16.24%,250,20.10%,316,25.40%,378,30.39%,1244,0.45,793,63.75%,340,27.33%,110,8.84%,1,0.08%,71,52,73.24%,19,26.76%,0,0.00%,1244,718,57.72%,173,13.91%,178,14.31%,0,0.00%,175,14.07%,0,0.00%
臺北市,北投區,奇岩里,2889,3.46,692,23.95%,436,15.09%,503,17.41%,499,17.27%,298,10.31%,461,15.96%,2889,1.25,2308,79.89%,467,16.16%,88,3.05%,20,0.69%,4,0.14%,2,0.07%,3618,54.92,67,1.85%,290,8.02%,610,16.86%,849,23.47%,1013,28.00%,789,21.81%,3618,0.35,2616,72.31%,763,21.09%,223,6.16%,16,0.44%,190,155,81.58%,34,17.89%,1,0.53%,3618,2349,64.93%,388,10.72%,332,9.18%,0,0.00%,549,15.17%,0,0.00%
臺北市,北投區,東華里,1171,4.01,198,16.91%,178,15.20%,195,16.65%,226,19.30%,139,11.87%,235,20.07%,1171,1.37,872,74.47%,219,18.70%,61,5.21%,11,0.94%,5,0.43%,3,0.26%,1604,55.71,18,1.12%,105,6.55%,289,18.02%,385,24.00%,447,27.87%,360,22.44%,1604,0.36,1152,71.82%,327,20.39%,119,7.42%,6,0.37%,68,44,64.71%,22,32.35%,2,2.94%,1604,1099,68.52%,160,9.98%,175,10.91%,0,0.00%,170,10.60%,0,0.00%
臺北市,北投區,林泉里,1253,2.85,440,35.12%,237,18.91%,193,15.40%,173,13.81%,85,6.78%,125,9.98%,1253,1.24,1027,81.96%,170,13.57%,47,3.75%,6,0.48%,1,0.08%,2,0.16%,1550,54.84,31,2.00%,161,10.39%,267,17.23%,330,21.29%,391,25.23%,370,23.87%,1551,0.36,1099,70.86%,356,22.95%,89,5.74%,7,0.45%,136,109,80.15%,24,17.65%,3,2.21%,1550,826,53.29%,249,16.06%,160,10.32%,0,0.00%,315,20.32%,0,0.00%
臺北市,北投區,長安里,2091,3.08,709,33.91%,358,17.12%,322,15.40%,273,13.06%,147,7.03%,282,13.49%,2091,1.26,1679,80.30%,304,14.54%,86,4.11%,15,0.72%,5,0.24%,2,0.10%,2643,53.44,58,2.19%,287,10.86%,510,19.30%,657,24.86%,583,22.06%,548,20.73%,2643,0.31,1974,74.69%,522,19.75%,140,5.30%,7,0.26%,149,108,72.48%,39,26.17%,2,1.34%,2643,1470,55.62%,346,13.09%,268,10.14%,1,0.04%,558,21.11%,0,0.00%
臺北市,北投區,建民里,1276,3.49,333,26.10%,234,18.34%,195,15.28%,183,14.34%,121,9.48%,210,16.46%,1276,1.33,978,76.65%,231,18.10%,44,3.45%,12,0.94%,4,0.31%,7,0.55%,1696,56.53,20,1.18%,139,8.20%,260,15.33%,406,23.94%,411,24.23%,460,27.12%,1696,0.41,1152,67.92%,405,23.88%,129,7.61%,10,0.59%,122,95,77.87%,25,20.49%,2,1.64%,1696,1118,65.92%,154,9.08%,194,11.44%,0,0.00%,230,13.56%,0,0.00%
臺北市,北投區,泉源里,557,4.41,154,27.65%,83,14.90%,84,15.08%,46,8.26%,41,7.36%,149,26.75%,557,1.52,391,70.20%,102,18.31%,44,7.90%,6,1.08%,1,0.18%,13,2.33%,847,57.82,11,1.30%,55,6.49%,101,11.92%,214,25.27%,226,26.68%,240,28.34%,847,0.44,556,65.64%,221,26.09%,65,7.67%,5,0.59%,51,43,84.31%,8,15.69%,0,0.00%,847,499,58.91%,96,11.33%,119,14.05%,2,0.24%,131,15.47%,0,0.00%
臺北市,北投區,洲美里,258,8.76,31,12.02%,22,8.53%,20,7.75%,25,9.69%,21,8.14%,139,53.88%,258,3.37,84,32.56%,51,19.77%,39,15.12%,27,10.47%,21,8.14%,36,13.95%,871,54.08,11,1.26%,95,10.91%,188,21.58%,177,20.32%,200,22.96%,200,22.96%,870,0.33,644,74.02%,165,18.97%,59,6.78%,2,0.23%,10,8,80.00%,2,20.00%,0,0.00%,871,563,64.64%,74,8.50%,104,11.94%,0,0.00%,130,14.93%,0,0.00%
臺北市,北投區,振華里,2312,3.51,509,22.02%,426,18.43%,359,15.53%,396,17.13%,230,9.95%,392,16.96%,2312,1.25,1838,79.50%,383,16.57%,69,2.98%,20,0.87%,2,0.09%,0,0.00%,2901,56.04,30,1.03%,208,7.17%,533,18.37%,645,22.23%,731,25.20%,754,25.99%,2900,0.41,1976,68.14%,681,23.48%,228,7.86%,15,0.52%,178,130,73.03%,46,25.84%,2,1.12%,2901,1915,66.01%,247,8.51%,315,10.86%,0,0.00%,424,14.62%,0,0.00%
臺北市,北投區,桃源里,1879,3.37,461,24.53%,300,15.97%,355,18.89%,296,15.75%,167,8.89%,300,15.97%,1879,1.23,1513,80.52%,309,16.44%,46,2.45%,11,0.59%,0,0.00%,0,0.00%,2313,52.88,47,2.03%,251,10.85%,422,18.24%,599,25.90%,600,25.94%,394,17.03%,2313,0.28,1788,77.30%,412,17.81%,111,4.80%,2,0.09%,81,64,79.01%,17,20.99%,0,0.00%,2313,1529,66.10%,212,9.17%,216,9.34%,0,0.00%,356,15.39%,0,0.00%
臺北市,北投區,清江里,2424,4.08,589,24.30%,378,15.59%,397,16.38%,389,16.05%,239,9.86%,432,17.82%,2424,1.73,1822,75.17%,474,19.55%,96,3.96%,24,0.99%,3,0.12%,5,0.21%,4182,54.69,68,1.63%,324,7.75%,783,18.72%,1044,24.96%,1039,24.84%,924,22.09%,4182,0.32,3084,73.74%,880,21.04%,216,5.16%,2,0.05%,162,122,75.31%,39,24.07%,1,0.62%,4182,2119,50.67%,742,17.74%,431,10.31%,3,0.07%,887,21.21%,0,0.00%
臺北市,北投區,尊賢里,1280,4,208,16.25%,183,14.30%,216,16.88%,223,17.42%,161,12.58%,289,22.58%,1280,1.39,910,71.09%,271,21.17%,79,6.17%,16,1.25%,2,0.16%,2,0.16%,1776,54.11,22,1.24%,172,9.68%,390,21.96%,355,19.99%,416,23.42%,421,23.70%,1775,0.37,1268,71.44%,368,20.73%,134,7.55%,5,0.28%,81,57,70.37%,22,27.16%,2,2.47%,1776,1189,66.95%,186,10.47%,178,10.02%,0,0.00%,223,12.56%,0,0.00%
