"統計年月","縣市","行政區域","售電量度數","教育程度總計","大學以上比例","大學比例","大學以下比例","納稅單位","綜合所得總額","綜合所得中位數","綜合所得IQR","戶數","總人數","女性比例","男性比例","少年人口比例","青年人口比例","壯年人口比例","老年人口比例","出生數","出生數.男","出生數.女","結婚對數","離婚對數","有偶人數","有偶比例","離婚人數","離婚比例","未婚比例","每戶平均用電度數","每人平均用電度數"
10305,"臺北市","大同區老師里",1116256,5497,0.0575,0.2478,0.6947,1778,1484812,600,680,2322,6262,0.497,0.503,0.1982,0.3111,0.3561,0.1345,14,8,6,3,4,1391,"60.16%",234,"10.12%","16.78%",480.73,178.26
10305,"臺北市","大同區鄰江里",1236707,5957,0.063,0.2542,0.6829,2001,1631385,576,670,2528,6611,0.4958,0.504,0.1665,0.3118,0.3747,0.147,8,4,4,12,0,1511,"59.00%",253,"9.88%","18.66%",489.2,187.07
10305,"臺北市","大同區隆和里",832853,2825,0.0697,0.2658,0.6644,933,868266,609,714,1210,3252,0.5117,0.4886,0.2168,0.2875,0.3435,0.1525,9,3,6,0,4,724,"60.43%",120,"10.02%","18.70%",688.31,256.1
10305,"臺北市","大同區民權里",1502125,5803,0.0903,0.3097,0.6,2040,2359524,720,923,2590,6974,0.5178,0.4822,0.2452,0.2945,0.3588,0.1014,16,6,10,5,1,1633,"61.86%",276,"10.45%","19.32%",579.97,215.39
10305,"臺北市","大同區南芳里",1027696,3621,0.0779,0.2803,0.6418,1282,1173931,621,765,1642,4235,0.5294,0.4708,0.212,0.3032,0.3464,0.1384,10,3,7,5,5,967,"58.39%",205,"12.38%","18.42%",625.88,242.67
10305,"臺北市","大同區蓬萊里",1283792,4472,0.0787,0.2849,0.6364,1661,1710542,634,831,2008,5132,0.5138,0.4862,0.1863,0.3051,0.3735,0.1352,14,7,7,7,1,1229,"60.01%",211,"10.30%","19.34%",639.34,250.15
10305,"臺北市","大同區雙連里",2006646,8603,0.07,0.2607,0.6693,2968,2776696,635,784,3817,10478,0.5102,0.4898,0.2457,0.2836,0.3558,0.1149,15,10,5,13,1,2292,"60.06%",446,"11.69%","18.08%",525.71,191.51
10305,"臺北市","大同區斯文里",1343273,4943,0.0688,0.2405,0.6907,1624,1491023,584,718,2230,5496,0.4996,0.5004,0.1689,0.3088,0.3843,0.1379,14,11,3,15,2,1293,"56.29%",323,"14.06%","18.37%",602.36,244.41
10305,"臺北市","大同區星明里",1659110,5247,0.0934,0.3007,0.6059,1885,2085258,688,880,2530,6254,0.5277,0.4722,0.2328,0.3008,0.3607,0.1059,12,6,6,9,4,1566,"60.30%",326,"12.55%","20.02%",655.77,265.29
10305,"臺北市","大同區延平里",1193140,3763,0.0704,0.2851,0.6444,1286,1588931,602,793,1796,4252,0.5245,0.4755,0.1851,0.2966,0.3878,0.1305,9,6,3,4,1,955,"52.44%",263,"14.44%","22.57%",664.33,280.61
10305,"臺北市","大同區揚雅里",830423,3982,0.0512,0.2288,0.72,1122,1143346,588,714,2166,4333,0.4537,0.546,0.1392,0.2846,0.415,0.1613,5,1,4,4,5,991,"44.78%",408,"18.44%","26.75%",383.39,191.65
10305,"臺北市","大同區永樂里",1556056,4950,0.0949,0.3115,0.5935,1965,2944596,658,862,2244,5744,0.5045,0.4955,0.204,0.3038,0.3532,0.1389,5,4,1,10,1,1452,"64.62%",231,"10.28%","16.56%",693.43,270.9
10305,"臺北市","大同區玉泉里",919631,2788,0.0836,0.3228,0.5936,1104,1222315,668,804,1288,3255,0.5069,0.4934,0.2114,0.3097,0.3453,0.1333,6,4,2,3,1,817,"63.58%",124,"9.65%","16.73%",714,282.53
10305,"臺北市","大同區至聖里",2022848,7322,0.0862,0.283,0.6308,2653,2515768,619,762,3223,8194,0.5209,0.4791,0.175,0.3174,0.3645,0.143,18,11,7,9,2,1949,"58.72%",370,"11.15%","18.47%",627.63,246.87
10305,"臺北市","大同區重慶里",1362855,6246,0.0997,0.3026,0.5977,2213,2368670,689,887,2660,7314,0.5237,0.4763,0.22,0.3024,0.3629,0.1146,19,12,7,12,1,1690,"65.10%",247,"9.51%","16.29%",512.35,186.34
10305,"臺北市","南港區百福里",979265,4845,0.078,0.2702,0.6518,1734,1457138,615,679,2065,5531,0.5142,0.486,0.2005,0.3376,0.3544,0.1074,10,7,3,9,4,1307,"62.12%",268,"12.74%","15.21%",474.22,177.05
10305,"臺北市","南港區成福里",1424642,6862,0.0839,0.3038,0.6122,2488,2315336,660,780,2837,7866,0.5169,0.4831,0.1927,0.3349,0.3616,0.1109,17,7,10,17,1,1843,"63.36%",301,"10.35%","15.88%",502.16,181.11
10305,"臺北市","南港區東明里",1217452,4273,0.125,0.3218,0.5532,1770,2027437,753,980,2021,5483,0.5072,0.4928,0.2172,0.3057,0.3655,0.1116,7,4,3,9,3,1278,"67.51%",169,"8.93%","14.84%",602.4,222.04
10305,"臺北市","南港區東新里",1347962,6579,0.0681,0.2674,0.6645,2375,2204844,643,785,2726,7560,0.5082,0.4918,0.2172,0.3243,0.3538,0.1045,13,6,7,10,0,1768,"63.97%",311,"11.25%","14.33%",494.48,178.3
10305,"臺北市","南港區合成里",1428084,6312,0.0903,0.301,0.6087,2338,2796422,685,874,2771,7160,0.5162,0.4838,0.1841,0.3176,0.3703,0.1282,8,4,4,12,5,1810,"64.12%",274,"9.71%","16.19%",515.37,199.45
10305,"臺北市","南港區鴻福里",884488,4247,0.1005,0.3087,0.5908,1577,1619146,692,854,1742,4827,0.5245,0.4757,0.1894,0.3269,0.3634,0.1204,9,7,2,8,2,1160,"66.06%",160,"9.11%","14.41%",507.74,183.24
10305,"臺北市","南港區九如里",1361983,5809,0.084,0.2741,0.6419,1977,1748932,635,773,2464,6716,0.5051,0.4949,0.2047,0.3088,0.3618,0.1248,14,10,4,9,1,1555,"62.45%",270,"10.84%","14.26%",552.75,202.8
10305,"臺北市","南港區舊莊里",1561825,8418,0.063,0.2444,0.6927,2735,2213125,603,648,3510,9786,0.5064,0.4936,0.2207,0.3349,0.3418,0.1026,24,9,15,17,4,2175,"61.74%",415,"11.78%","14.90%",444.96,159.6
10305,"臺北市","南港區聯成里",1010278,4740,0.0793,0.3036,0.6171,1752,1587355,653,775,2007,5442,0.5154,0.4846,0.1977,0.3098,0.3648,0.1279,13,5,8,9,2,1289,"64.58%",181,"9.07%","15.33%",503.38,185.64
10305,"臺北市","南港區南港里",2157750,5762,0.0706,0.2753,0.6541,1957,1789290,635,765,2748,6736,0.4899,0.5101,0.2104,0.2988,0.3783,0.1124,9,3,6,6,7,1523,"56.32%",394,"14.57%","19.19%",785.21,320.33
10305,"臺北市","南港區仁福里",985998,5158,0.0917,0.2959,0.6124,1778,2072675,689,884,2270,5942,0.5059,0.4939,0.2085,0.2935,0.3945,0.1033,5,4,1,6,2,1387,"60.73%",319,"13.97%","15.59%",434.36,165.94
10305,"臺北市","南港區三重里",1719765,5447,0.1496,0.3354,0.515,1842,2621566,828,1217,2754,6229,0.5171,0.4829,0.2293,0.341,0.3501,0.0796,10,7,3,16,0,2003,"62.59%",293,"9.16%","22.31%",624.46,276.09
10305,"臺北市","南港區萬福里",929152,3873,0.0999,0.3137,0.5864,1458,1452716,671,830,1645,4299,0.5248,0.4755,0.1791,0.3089,0.3822,0.1298,8,3,5,9,2,1069,"64.44%",149,"8.98%","14.53%",564.83,216.13
10305,"臺北市","南港區西新里",987472,4340,0.0668,0.2742,0.659,1606,1330592,586,676,1838,5046,0.5069,0.4933,0.215,0.3377,0.3409,0.1066,15,9,6,11,2,1167,"62.11%",196,"10.43%","17.67%",537.25,195.69
10305,"臺北市","南港區新富里",768165,3649,0.0734,0.2754,0.6511,1248,1082394,635,686,1542,4209,0.5089,0.4911,0.2148,0.3179,0.345,0.1221,10,3,7,5,1,980,"62.74%",168,"10.76%","14.92%",498.16,182.51
10305,"臺北市","南港區新光里",873568,3500,0.0863,0.2943,0.6194,1288,1373844,617,748,1490,3985,0.525,0.475,0.1932,0.3265,0.3649,0.1154,7,4,3,5,0,911,"61.14%",167,"11.21%","16.24%",586.29,219.21
10305,"臺北市","南港區玉成里",1162387,4489,0.0717,0.2787,0.6496,1612,1494598,671,804,2002,5224,0.5149,0.4851,0.2075,0.3224,0.3568,0.1135,9,4,5,11,1,1221,"60.42%",221,"10.94%","18.01%",580.61,222.51
10305,"臺北市","南港區中南里",601006,3456,0.0486,0.2399,0.7115,1175,907052,573,622,1486,4019,0.5009,0.4991,0.213,0.3182,0.3578,0.111,6,4,2,4,1,923,"61.86%",170,"11.39%","14.68%",404.45,149.54
10305,"臺北市","南港區中研里",1492996,8243,0.1313,0.3135,0.5553,3047,3183629,704,883,3350,9514,0.5115,0.4884,0.2118,0.3208,0.3599,0.1074,19,8,11,18,3,2329,"67.00%",333,"9.58%","12.97%",445.67,156.93
10305,"臺北市","南港區重陽里",1333208,4408,0.1672,0.3627,0.4701,1527,2662941,1146,1593,2019,4645,0.5188,0.4814,0.2304,0.3544,0.3503,0.065,10,5,5,8,2,1521,"66.97%",230,"10.13%","18.23%",660.33,287.02
10305,"臺北市","內湖區安湖里",1381424,6938,0.0892,0.3337,0.5771,2449,2840386,762,1016,2711,8414,0.5213,0.4787,0.2767,0.3044,0.3574,0.0616,11,5,6,9,1,2005,"73.85%",255,"9.39%","11.09%",509.56,164.18
10305,"臺北市","內湖區安泰里",995772,4948,0.0675,0.2937,0.6388,1717,1571672,642,776,2084,5796,0.521,0.4788,0.2255,0.3527,0.352,0.0697,7,5,2,13,1,1382,"65.84%",266,"12.67%","14.63%",477.82,171.8
10305,"臺北市","內湖區寶湖里",3262627,7033,0.1793,0.3994,0.4213,2729,5519458,1183,1909,3477,8356,0.5195,0.4805,0.2353,0.3286,0.366,0.0701,25,13,12,13,5,2475,"69.04%",331,"9.23%","17.71%",938.35,390.45
10305,"臺北市","內湖區碧山里",1485072,6389,0.0895,0.317,0.5935,2265,2513053,699,921,2641,7373,0.5135,0.4866,0.2184,0.3016,0.3887,0.0913,7,3,4,15,3,1708,"64.45%",276,"10.42%","15.85%",562.31,201.42
10305,"臺北市","內湖區大湖里",1729242,5008,0.1286,0.3946,0.4768,2043,3810918,945,1296,2133,5638,0.5291,0.4709,0.2118,0.3033,0.4005,0.0846,6,3,3,9,3,1459,"67.11%",194,"8.92%","18.31%",810.71,306.71
10305,"臺北市","內湖區東湖里",1467258,7484,0.0696,0.2909,0.6395,2715,2517670,663,804,3110,8956,0.5195,0.4806,0.2559,0.3222,0.3615,0.0604,13,5,8,15,0,2078,"66.62%",366,"11.73%","14.49%",471.79,163.83
10305,"臺北市","內湖區港都里",1221946,4964,0.113,0.3437,0.5433,1910,2254003,711,1006,2085,5922,0.5268,0.4732,0.2405,0.309,0.3669,0.0834,11,5,6,8,2,1456,"68.55%",214,"10.08%","13.09%",586.07,206.34
10305,"臺北市","內湖區港富里",1956554,8587,0.1018,0.3292,0.569,3056,3532047,708,1009,3469,10056,0.5208,0.4791,0.2269,0.3007,0.3755,0.0969,17,11,6,18,4,2395,"68.39%",336,"9.59%","12.65%",564.01,194.57
10305,"臺北市","內湖區港華里",1745917,7937,0.1105,0.3574,0.5321,3037,3466261,714,969,3218,9502,0.5209,0.4791,0.2383,0.3164,0.3709,0.0745,24,9,15,22,4,2270,"69.48%",317,"9.70%","13.01%",542.55,183.74
10305,"臺北市","內湖區港墘里",1908635,5369,0.111,0.3559,0.5331,2104,2491173,775,1075,2318,6376,0.5267,0.4733,0.2359,0.2942,0.3836,0.0863,8,1,7,7,3,1626,"69.04%",215,"9.13%","14.61%",823.4,299.35
10305,"臺北市","內湖區湖濱里",2069527,7388,0.1283,0.382,0.4897,2826,4120929,842,1263,3153,8552,0.526,0.4739,0.213,0.2741,0.4005,0.1124,11,3,8,15,2,2183,"68.50%",300,"9.41%","13.90%",656.37,241.99
10305,"臺北市","內湖區湖興里",1728713,7782,0.0944,0.309,0.5965,2759,3183250,762,954,3812,8750,0.4954,0.5045,0.1826,0.3131,0.4123,0.0919,18,12,6,20,4,2089,"52.54%",735,"18.49%","22.61%",453.49,197.57
10305,"臺北市","內湖區湖元里",2297093,5068,0.1075,0.3471,0.5454,2039,2412723,718,968,2092,5810,0.5162,0.484,0.201,0.3387,0.3738,0.0867,7,2,5,12,0,1438,"68.31%",180,"8.55%","17.20%",1098.04,395.37
10305,"臺北市","內湖區葫洲里",1717070,6186,0.1261,0.378,0.496,2657,4058886,992,1406,2690,7812,0.5246,0.4754,0.3062,0.2666,0.3653,0.0618,11,6,5,4,3,1968,"72.59%",263,"9.70%","12.69%",638.32,219.8
10305,"臺北市","內湖區金湖里",3286350,8251,0.1577,0.4116,0.4307,3235,7463148,1273,2070,3808,10370,0.5342,0.4658,0.3001,0.2373,0.3913,0.0714,20,8,12,11,4,2852,"73.52%",313,"8.07%","13.71%",863.01,316.91
10305,"臺北市","內湖區金龍里",1198652,5002,0.083,0.3179,0.5992,1816,1694382,671,784,2042,5613,0.5074,0.4928,0.1839,0.3312,0.3823,0.1026,7,3,4,11,3,1318,"64.54%",218,"10.68%","14.45%",587,213.55
10305,"臺北市","內湖區金瑞里",1219339,6049,0.0992,0.327,0.5738,2277,2391507,689,865,2567,6985,0.5246,0.4754,0.2093,0.3131,0.391,0.0866,10,5,5,8,0,1698,"65.28%",288,"11.07%","15.15%",475.01,174.57
10305,"臺北市","內湖區康寧里",2222961,7727,0.1066,0.3467,0.5467,2755,3340251,841,1121,3115,9555,0.5186,0.4814,0.2782,0.2821,0.3667,0.0731,17,11,6,13,6,2262,"71.70%",336,"10.65%","12.08%",713.63,232.65
10305,"臺北市","內湖區樂康里",1350006,7759,0.072,0.3091,0.6189,2746,2456604,677,740,3162,9254,0.5217,0.4783,0.2488,0.3445,0.3482,0.0586,26,12,14,13,2,2160,"68.14%",357,"11.26%","13.25%",426.95,145.88
10305,"臺北市","內湖區麗山里",1446327,5290,0.1091,0.3261,0.5648,1905,2219849,726,954,2246,6168,0.519,0.4809,0.2322,0.3131,0.3706,0.084,5,4,1,13,1,1501,"65.92%",241,"10.58%","15.24%",643.96,234.49
10305,"臺北市","內湖區蘆洲里",281409,1137,0.0308,0.2058,0.7634,334,241717,564,507,478,1318,0.4704,0.5288,0.2246,0.3445,0.3445,0.085,4,2,2,4,2,303,"61.71%",77,"15.68%","13.85%",588.72,213.51
10305,"臺北市","內湖區明湖里",1056030,4735,0.0832,0.3293,0.5875,1577,1656352,730,898,1892,5834,0.5254,0.4748,0.2828,0.3174,0.3426,0.0573,12,6,6,16,2,1415,"73.28%",183,"9.48%","10.41%",558.16,181.01
10305,"臺北市","內湖區南湖里",1116757,4692,0.1503,0.3824,0.4674,1650,2700206,1114,1582,2125,5928,0.5401,0.4599,0.3219,0.2525,0.3649,0.0606,8,2,6,5,3,1610,"73.62%",206,"9.42%","13.63%",525.53,188.39
10305,"臺北市","內湖區內溝里",872315,4362,0.0876,0.3028,0.6096,1508,1525532,721,881,1814,5061,0.5086,0.4914,0.228,0.3318,0.3655,0.0747,6,0,6,8,2,1208,"65.72%",217,"11.81%","15.45%",480.88,172.36
10305,"臺北市","內湖區內湖里",1234296,5429,0.1135,0.3351,0.5515,2162,2448503,748,995,2468,6071,0.5429,0.4573,0.1891,0.2988,0.4092,0.1029,10,5,5,7,1,1530,"60.76%",276,"10.96%","20.10%",500.12,203.31
10305,"臺北市","內湖區清白里",2291670,7429,0.1415,0.3859,0.4726,3007,4523727,927,1426,3552,8553,0.5416,0.4583,0.2177,0.2922,0.4097,0.0804,17,9,8,16,4,2302,"63.16%",359,"9.85%","21.10%",645.18,267.94
10305,"臺北市","內湖區瑞光里",930514,4262,0.1007,0.3505,0.5488,1560,1664052,727,921,1748,4821,0.5273,0.4727,0.178,0.3145,0.4057,0.1018,8,5,3,8,1,1163,"65.67%",175,"9.88%","14.23%",532.33,193.01
10305,"臺北市","內湖區瑞陽里",1706745,7205,0.1094,0.3477,0.543,2628,3212373,773,1086,3138,8156,0.5235,0.4763,0.1983,0.2702,0.3975,0.1339,13,9,4,17,2,2062,"65.54%",276,"8.77%","14.43%",543.9,209.26
10305,"臺北市","內湖區石潭里",1440663,3213,0.1189,0.3237,0.5574,1144,1516335,795,1005,1708,3588,0.5206,0.4794,0.197,0.3523,0.3501,0.1006,9,6,3,11,2,1057,"57.57%",170,"9.26%","26.31%",843.48,401.52
10305,"臺北市","內湖區五分里",1819787,9348,0.0719,0.2731,0.655,3234,2971527,691,768,4019,11836,0.5196,0.4804,0.2993,0.3146,0.3211,0.0651,18,10,8,20,9,2757,"67.44%",467,"11.42%","14.19%",452.8,153.75
10305,"臺北市","內湖區西安里",1423592,6102,0.1201,0.3643,0.5156,2430,2679248,732,974,2530,6805,0.5193,0.4805,0.1819,0.3306,0.3985,0.0891,13,6,7,7,2,1725,"66.83%",245,"9.49%","16.00%",562.68,209.2
10305,"臺北市","內湖區西湖里",2066380,6967,0.1003,0.3219,0.5777,2575,2542484,677,792,2832,7811,0.5199,0.4801,0.1799,0.3416,0.383,0.0955,9,3,6,15,4,1819,"64.39%",273,"9.66%","15.79%",729.65,264.55
10305,"臺北市","內湖區西康里",2681609,8505,0.1267,0.3544,0.5189,3292,4345994,792,1130,3722,9536,0.5227,0.4773,0.1902,0.3133,0.3993,0.0971,14,6,8,14,6,2436,"64.50%",396,"10.48%","17.26%",720.48,281.21
10305,"臺北市","內湖區行善里",1441632,6019,0.0731,0.2706,0.6563,2169,1925575,638,761,2752,6784,0.5018,0.4981,0.1831,0.3323,0.3846,0.0999,13,9,4,10,2,1747,"62.10%",336,"11.94%","17.77%",523.85,212.5
10305,"臺北市","內湖區秀湖里",1485852,5728,0.1318,0.3813,0.4869,2270,3627537,883,1401,2395,6466,0.515,0.4852,0.1998,0.2787,0.412,0.1095,15,10,5,6,1,1692,"69.49%",212,"8.71%","14.54%",620.4,229.79
10305,"臺北市","內湖區週美里",2044423,6718,0.0996,0.3004,0.6,2407,3175241,717,1064,3092,7446,0.5064,0.4936,0.1828,0.3468,0.3695,0.101,17,10,7,15,0,2128,"63.62%",334,"9.99%","18.71%",661.2,274.57
10305,"臺北市","內湖區紫星里",1668395,7293,0.0924,0.3376,0.57,2698,2853423,690,869,2961,8291,0.5191,0.4809,0.1985,0.324,0.3845,0.0931,19,13,6,16,4,1929,"64.32%",359,"11.97%","15.44%",563.46,201.23
10305,"臺北市","內湖區紫陽里",1775992,7411,0.1116,0.3767,0.5117,2846,3401428,786,1097,3104,8342,0.5176,0.4824,0.1992,0.3225,0.3963,0.082,11,7,4,15,3,2128,"67.41%",315,"9.98%","16.00%",572.16,212.9
10305,"臺北市","內湖區紫雲里",1164150,5281,0.0922,0.3105,0.5972,1773,1808830,712,939,2254,6119,0.5118,0.488,0.22,0.2906,0.3726,0.117,6,3,3,5,3,1427,"62.42%",242,"10.59%","14.83%",516.48,190.25
10305,"臺北市","士林區百齡里",1241454,6526,0.0809,0.2876,0.6315,2377,2021969,643,700,2544,7730,0.5094,0.4906,0.2171,0.3314,0.349,0.1025,16,9,7,13,1,1655,"64.95%",265,"10.40%","14.09%",487.99,160.6
10305,"臺北市","士林區承德里",1661079,5260,0.1034,0.3297,0.5669,2002,2276203,730,943,2370,5996,0.5337,0.4663,0.1898,0.3042,0.3806,0.1254,15,11,4,10,3,1479,"61.57%",243,"10.12%","19.86%",700.88,277.03
10305,"臺北市","士林區翠山里",587508,2540,0.148,0.4091,0.4429,1043,1492128,803,1126,1173,2787,0.521,0.4787,0.1363,0.2361,0.4299,0.1977,5,3,2,2,1,723,"60.71%",115,"9.66%","17.72%",500.86,210.8
10305,"臺北市","士林區德華里",1506759,5230,0.1023,0.3258,0.5719,1878,2009915,684,885,2234,5958,0.5371,0.4631,0.197,0.3028,0.3703,0.1299,10,3,7,8,3,1388,"62.49%",260,"11.71%","15.13%",674.47,252.9
10305,"臺北市","士林區德行里",1352628,3995,0.1024,0.3239,0.5737,1532,1591635,672,839,1846,4570,0.5317,0.4683,0.1912,0.3028,0.3755,0.13,4,1,3,8,7,1121,"59.82%",210,"11.21%","19.21%",732.73,295.98
10305,"臺北市","士林區東山里",1457945,4781,0.106,0.3229,0.571,1673,2601434,778,1136,1808,5543,0.5106,0.4893,0.2147,0.2775,0.3872,0.1205,5,3,2,1,2,1202,"66.56%",176,"9.75%","12.79%",806.39,263.02
10305,"臺北市","士林區福安里",819482,4379,0.0288,0.1765,0.7947,1107,790605,534,549,1799,4970,0.4612,0.5388,0.1915,0.3227,0.3658,0.1197,7,4,3,1,0,1085,"59.75%",208,"11.45%","14.87%",455.52,164.89
10305,"臺北市","士林區福德里",1569879,5387,0.0986,0.2818,0.6196,1545,1789278,735,1093,2827,6074,0.474,0.5262,0.1716,0.246,0.433,0.1495,11,3,8,12,1,1361,"47.21%",560,"19.42%","25.81%",555.32,258.46
10305,"臺北市","士林區福華里",1179121,5943,0.055,0.2354,0.7096,1838,1466569,595,662,2660,7019,0.5175,0.4825,0.1926,0.3134,0.3656,0.1282,19,13,6,17,5,1401,"53.88%",400,"15.38%","18.04%",443.28,167.99
10305,"臺北市","士林區福佳里",1835639,7141,0.1137,0.3215,0.5648,2628,3234140,704,1011,2994,8261,0.5202,0.4798,0.2163,0.2869,0.3573,0.1395,14,8,6,10,0,1983,"66.12%",261,"8.70%","15.71%",613.11,222.21
10305,"臺北市","士林區福林里",923032,2833,0.1084,0.318,0.5736,971,1332138,678,933,1264,3278,0.5241,0.4762,0.1891,0.2752,0.3661,0.1699,5,4,1,6,0,758,"60.25%",93,"7.39%","19.48%",730.25,281.58
10305,"臺北市","士林區福順里",1111833,4856,0.0638,0.2438,0.6923,1615,1320280,595,642,2038,5578,0.5005,0.4996,0.2054,0.3121,0.355,0.1276,10,5,5,6,4,1223,"58.57%",272,"13.03%","17.05%",545.55,199.32
10305,"臺北市","士林區福志里",1802395,6952,0.1355,0.3661,0.4984,2773,3892662,748,1058,2968,7936,0.5231,0.4768,0.1862,0.2729,0.3879,0.1527,12,7,5,10,0,1970,"65.60%",231,"7.69%","14.92%",607.28,227.12
10305,"臺北市","士林區福中里",1410018,6213,0.0784,0.283,0.6387,2233,2134975,661,775,2588,7459,0.5218,0.4781,0.235,0.3277,0.344,0.0933,9,4,5,8,1,1680,"64.32%",266,"10.18%","16.12%",544.83,189.04
10305,"臺北市","士林區富光里",1102713,5406,0.0492,0.2203,0.7305,1634,1241018,586,588,2111,6316,0.5066,0.4935,0.2131,0.3151,0.3556,0.1162,7,4,3,9,3,1232,"57.01%",325,"15.04%","15.59%",522.37,174.59
10305,"臺北市","士林區富洲里",968407,5181,0.0361,0.1957,0.7682,1437,1021983,547,533,2240,5810,0.4692,0.5308,0.179,0.3466,0.3565,0.1179,11,4,7,11,2,1462,"62.59%",238,"10.19%","15.11%",432.32,166.68
10305,"臺北市","士林區公館里",506202,1353,0.0525,0.1973,0.7502,378,666662,668,853,548,1492,0.4799,0.5201,0.1689,0.2761,0.3981,0.1575,2,0,2,0,0,355,"65.50%",54,"9.96%","11.25%",923.73,339.28
10305,"臺北市","士林區後港里",1737774,7479,0.0845,0.2893,0.6262,2695,2672738,655,817,3065,8596,0.5072,0.4928,0.1936,0.3255,0.3664,0.1145,12,9,3,11,4,1984,"64.35%",328,"10.64%","15.57%",566.97,202.16
10305,"臺北市","士林區葫東里",820134,3729,0.0614,0.2682,0.6704,1193,966927,592,691,1538,4244,0.5071,0.4927,0.1977,0.3169,0.3676,0.1176,9,6,3,9,0,950,"59.86%",196,"12.35%","17.58%",533.25,193.25
10305,"臺北市","士林區葫蘆里",1353213,6926,0.065,0.2545,0.6805,2261,1880067,621,684,2722,8056,0.5146,0.4854,0.2135,0.3143,0.3483,0.1238,20,9,11,14,7,1736,"61.47%",312,"11.05%","15.05%",497.14,167.98
10305,"臺北市","士林區菁山里",551304,1522,0.0381,0.2089,0.753,430,1470662,638,696,586,1700,0.4624,0.5382,0.1765,0.2941,0.3847,0.1447,4,4,0,7,0,385,"66.27%",58,"9.98%","10.33%",940.79,324.3
10305,"臺北市","士林區舊佳里",1314288,5601,0.1111,0.3167,0.5722,2112,2391373,644,941,2377,6370,0.5234,0.4768,0.1911,0.2829,0.3758,0.1502,11,5,6,15,0,1550,"64.02%",228,"9.42%","16.27%",552.92,206.32
10305,"臺北市","士林區蘭興里",1958039,5985,0.1292,0.3596,0.5113,2300,3203202,832,1202,2467,6892,0.5248,0.475,0.2017,0.2893,0.3942,0.1146,15,8,7,6,1,1659,"67.36%",229,"9.30%","15.35%",793.69,284.1
10305,"臺北市","士林區蘭雅里",2350082,8004,0.1208,0.3644,0.5147,3039,3954396,757,997,3284,9060,0.5286,0.4714,0.1885,0.3042,0.3881,0.1192,13,8,5,12,1,2185,"66.23%",281,"8.52%","15.85%",715.62,259.39
10305,"臺北市","士林區臨溪里",1315678,2760,0.1101,0.3446,0.5453,1066,2342041,828,1314,1182,3063,0.509,0.491,0.1613,0.2553,0.4055,0.1776,5,2,3,6,2,787,"66.53%",109,"9.21%","14.03%",1113.09,429.54
10305,"臺北市","士林區名山里",1600817,6539,0.1188,0.3605,0.5207,2588,3358696,790,1104,2655,7562,0.5358,0.4643,0.2029,0.2848,0.3867,0.1259,10,8,2,13,3,1769,"65.42%",260,"9.62%","14.94%",602.94,211.69
10305,"臺北市","士林區明勝里",1067821,4568,0.0915,0.3087,0.5998,1676,1620874,650,850,1942,5205,0.5159,0.4841,0.191,0.3085,0.366,0.1345,6,5,1,13,2,1193,"61.15%",202,"10.35%","17.68%",549.86,205.15
10305,"臺北市","士林區平等里",401185,1383,0.0383,0.1844,0.7773,359,313730,598,654,524,1516,0.4934,0.5066,0.1788,0.281,0.3859,0.1544,3,3,0,2,0,359,"67.48%",52,"9.77%","10.15%",765.62,264.63
10305,"臺北市","士林區前港里",971798,4131,0.0758,0.289,0.6352,1458,1648613,696,851,1728,4876,0.5209,0.4791,0.233,0.3035,0.3655,0.098,7,3,4,8,0,1134,"65.06%",178,"10.21%","16.29%",562.38,199.3
10305,"臺北市","士林區仁勇里",1177333,3662,0.068,0.2807,0.6513,1236,1302137,629,873,1577,4316,0.5088,0.4912,0.2257,0.2831,0.3508,0.1402,9,5,4,7,3,989,"62.71%",165,"10.46%","15.92%",746.56,272.78
10305,"臺北市","士林區三玉里",1733228,5408,0.1265,0.3632,0.5104,2176,3393437,778,1082,2138,6138,0.5344,0.4658,0.1934,0.3032,0.3884,0.115,6,3,3,10,2,1458,"67.28%",189,"8.72%","14.40%",810.68,282.38
10305,"臺北市","士林區社新里",1652865,8041,0.0548,0.2281,0.7171,2573,1977519,575,597,3292,9231,0.5027,0.4973,0.2006,0.3302,0.3562,0.113,23,12,11,16,8,2131,"62.29%",420,"12.28%","14.56%",502.09,179.06
10305,"臺北市","士林區社園里",1337478,6666,0.0537,0.2325,0.7138,2117,1656528,571,589,2623,7836,0.5031,0.4969,0.22,0.3346,0.3391,0.1063,15,8,7,16,3,1685,"63.75%",278,"10.52%","14.30%",509.9,170.68
10305,"臺北市","士林區社子里",1245626,5846,0.0599,0.2364,0.7037,1924,1662292,601,676,2426,6834,0.5069,0.4931,0.2069,0.324,0.3538,0.1153,11,6,5,11,0,1473,"60.82%",272,"11.23%","15.81%",513.45,182.27
10305,"臺北市","士林區聖山里",1248874,4715,0.1317,0.3574,0.5109,1769,2538316,796,1155,1924,5362,0.5237,0.4765,0.2014,0.2708,0.3995,0.1283,4,3,1,8,2,1312,"67.18%",204,"10.45%","12.75%",649.1,232.91
10305,"臺北市","士林區天福里",1879428,5684,0.1191,0.3638,0.5171,2213,2815696,745,1078,2339,6713,0.5303,0.4697,0.2288,0.2804,0.3855,0.1055,9,2,7,6,0,1539,"65.63%",234,"9.98%","14.80%",803.52,279.97
