"","統計年月","縣市","行政區域","售電量度數","教育程度總計","大學以上比例","大學比例","大學以下比例","納稅單位","綜合所得總額","綜合所得中位數","綜合所得IQR","戶數","總人數","女性比例","男性比例","少年人口比例","青年人口比例","壯年人口比例","老年人口比例","出生數","出生數.男","出生數.女","結婚對數","離婚對數","設有戶籍宅數","設有戶籍宅數之平均人口數","單身或頂客家庭","核心家庭","折衷或大家庭","總戶長數","戶長平均年齡","少年戶長數","青年戶長數","壯年戶長數","老年戶長數","每戶平均老年人口數","獨居老人宅數","一名老年人口宅數","二名以上老年人口宅數","有偶人數","離婚人數","未婚人數","便利商店數","每戶平均用電度數","每人平均用電度數","quanpower","每人平均用電金額","diff北投","diff大安","diff大同","diff南港","diff內湖","diff士林","diff松山","diff萬華","diff文山","diff信義","diff中山","diff中正","diff北市"
"47",10401,"臺北市","大安區德安里",1739025,5105,0.1743,0.4261,0.3996,2073,3659186,838,1421,2358,6036,0.5408,0.4592,0.2131,0.2333,0.384,0.1698,4,2,2,5,2,1869,3.2,866,587,416,2344,56.66,45,542,1097,660,0.46,182,128,54,1487,225,405,0,737.5,288.11,60,1440.55,-480.722999082527,-480.722999082527,-480.722999082527,-480.722999082527,-480.722999082527,-480.722999082527,-480.722999082527,-480.722999082527,-480.722999082527,-480.722999082527,-480.722999082527,-480.722999082527,21.921204090022
"48",10401,"臺北市","大安區敦安里",1912231,5589,0.1897,0.4126,0.3977,2401,5021081,975,1555,2470,6716,0.5411,0.4589,0.2442,0.2378,0.3596,0.1584,14,8,6,2,2,1909,3.54,746,660,503,2492,56.04,51,624,1120,697,0.45,155,103,52,1707,228,365,2,774.18,284.73,58,1423.65,-22.82661241755,-22.82661241755,-22.82661241755,-22.82661241755,-22.82661241755,-22.82661241755,-22.82661241755,-22.82661241755,-22.82661241755,-22.82661241755,-22.82661241755,-22.82661241755,5.02120409002191
"49",10401,"臺北市","大安區敦煌里",1715418,5337,0.199,0.4304,0.3706,2309,3846866,901,1444,2350,6522,0.5425,0.4575,0.2346,0.2588,0.3444,0.1621,13,7,6,8,3,1843,3.51,741,622,480,2359,55.86,37,664,974,684,0.48,175,104,71,1629,203,353,2,729.97,263.02,50,1315.1,110.777932059635,110.777932059635,110.777932059635,110.777932059635,110.777932059635,110.777932059635,110.777932059635,110.777932059635,110.777932059635,110.777932059635,110.777932059635,110.777932059635,-103.528795909978
"50",10401,"臺北市","大安區法治里",1213252,4133,0.1532,0.3799,0.467,1649,2241370,781,1178,1866,4612,0.5321,0.4679,0.1787,0.2786,0.3868,0.1561,5,3,2,4,3,1509,3.08,723,454,332,1873,56.06,32,475,872,494,0.41,139,108,31,1163,190,346,1,650.19,263.06,50,1315.3,-246.343004739649,-246.343004739649,-246.343004739649,-246.343004739649,-246.343004739649,-246.343004739649,-246.343004739649,-246.343004739649,-246.343004739649,-246.343004739649,-246.343004739649,-246.343004739649,-103.328795909978
"51",10401,"臺北市","大安區芳和里",1261457,5336,0.119,0.3319,0.5491,1967,2564820,714,968,2330,6023,0.519,0.4808,0.1763,0.2829,0.3825,0.1581,6,4,2,9,0,1800,3.34,785,585,430,2334,56.9,24,544,1115,651,0.42,166,125,41,1502,220,331,1,541.4,209.44,26,1047.2,-381.561253893437,-381.561253893437,-381.561253893437,-381.561253893437,-381.561253893437,-381.561253893437,-381.561253893437,-381.561253893437,-381.561253893437,-381.561253893437,-381.561253893437,-381.561253893437,-371.428795909978
"52",10401,"臺北市","大安區福住里",1441003,5447,0.2225,0.4103,0.3672,2279,4441432,1036,1599,2369,6916,0.5396,0.4604,0.2912,0.2384,0.3462,0.1243,12,6,6,9,2,1719,4.03,558,591,570,2390,54.01,39,733,1079,539,0.38,115,85,30,1682,196,318,2,608.27,208.36,26,1041.8,-152.500520333528,-152.500520333528,-152.500520333528,-152.500520333528,-152.500520333528,-152.500520333528,-152.500520333528,-152.500520333528,-152.500520333528,-152.500520333528,-152.500520333528,-152.500520333528,-376.828795909978
"53",10401,"臺北市","大安區古風里",1112781,3796,0.2044,0.4015,0.3941,1544,2425358,917,1406,1770,4426,0.5296,0.4704,0.2024,0.254,0.3909,0.1525,9,5,4,7,1,1394,3.14,680,410,304,1783,55.48,39,443,847,454,0.4,129,95,34,1153,143,313,2,628.69,251.42,46,1257.1,-67.881467519037,-67.881467519037,-67.881467519037,-67.881467519037,-67.881467519037,-67.881467519037,-67.881467519037,-67.881467519037,-67.881467519037,-67.881467519037,-67.881467519037,-67.881467519037,-161.528795909978
"54",10401,"臺北市","大安區古莊里",2065824,6311,0.2066,0.4004,0.393,2588,3701864,857,1295,3003,7331,0.5396,0.4605,0.2128,0.2641,0.3733,0.1498,15,8,7,7,3,2442,3.02,1260,713,469,3017,55.13,73,804,1372,768,0.39,267,202,65,1950,234,577,0,687.92,281.79,58,1408.95,-51.6883668773576,-51.6883668773576,-51.6883668773576,-51.6883668773576,-51.6883668773576,-51.6883668773576,-51.6883668773576,-51.6883668773576,-51.6883668773576,-51.6883668773576,-51.6883668773576,-51.6883668773576,-9.67879590997813
"55",10401,"臺北市","大安區光明里",846548,3011,0.2036,0.3902,0.4062,1237,2718897,1042,1589,1404,3821,0.5148,0.4852,0.2863,0.2429,0.357,0.1141,3,1,2,4,4,1010,3.81,393,324,293,1402,53.1,33,464,616,289,0.32,80,56,24,1011,112,188,0,602.95,221.55,33,1107.75,-349.971182494938,-349.971182494938,-349.971182494938,-349.971182494938,-349.971182494938,-349.971182494938,-349.971182494938,-349.971182494938,-349.971182494938,-349.971182494938,-349.971182494938,-349.971182494938,-310.878795909978
"56",10401,"臺北市","大安區光武里",2626707,6948,0.1537,0.4018,0.4444,2928,4256232,793,1184,3322,8144,0.5475,0.4524,0.1925,0.2502,0.3875,0.1697,10,6,4,8,3,2672,3.01,1359,786,527,3302,56.42,49,805,1525,923,0.43,286,213,73,2001,369,624,3,790.7,322.53,70,1612.65,297.031738683128,297.031738683128,297.031738683128,297.031738683128,297.031738683128,297.031738683128,297.031738683128,297.031738683128,297.031738683128,297.031738683128,297.031738683128,297.031738683128,194.021204090022
"57",10401,"臺北市","大安區光信里",2327462,6957,0.1598,0.4122,0.4279,2778,4457612,830,1271,3064,8339,0.5368,0.4634,0.2262,0.2666,0.3617,0.1456,12,5,7,6,1,2428,3.4,1010,833,585,3048,55.97,37,753,1491,767,0.42,194,139,55,2000,316,455,1,759.62,279.11,57,1395.55,212.410328435609,212.410328435609,212.410328435609,212.410328435609,212.410328435609,212.410328435609,212.410328435609,212.410328435609,212.410328435609,212.410328435609,212.410328435609,212.410328435609,-23.078795909978
"58",10401,"臺北市","大安區和安里",1543927,6051,0.1914,0.4092,0.3994,2403,9146577,1008,1560,2515,7512,0.5112,0.4887,0.2724,0.2343,0.3621,0.1313,7,4,3,7,1,1947,3.84,626,736,585,2527,55.53,41,652,1168,666,0.41,124,82,42,1797,185,311,2,613.89,205.53,24,1027.65,-421.137572624852,-421.137572624852,-421.137572624852,-421.137572624852,-421.137572624852,-421.137572624852,-421.137572624852,-421.137572624852,-421.137572624852,-421.137572624852,-421.137572624852,-421.137572624852,-390.978795909978
"59",10401,"臺北市","大安區虎嘯里",1346141,3429,0.1794,0.424,0.3966,1408,2390107,818,1254,1675,3816,0.5545,0.4455,0.1753,0.2584,0.4017,0.1646,3,1,2,3,0,1374,2.81,752,393,229,1700,55.49,30,437,808,425,0.39,140,107,33,1058,160,326,3,803.67,352.76,78,1763.8,-157.472999082527,-157.472999082527,-157.472999082527,-157.472999082527,-157.472999082527,-157.472999082527,-157.472999082527,-157.472999082527,-157.472999082527,-157.472999082527,-157.472999082527,-157.472999082527,345.171204090022
"60",10401,"臺北市","大安區華聲里",1308165,3858,0.1633,0.3987,0.4381,1562,2638305,832,1375,1730,4524,0.5327,0.4673,0.2144,0.2584,0.3669,0.1605,7,6,1,1,2,1391,3.25,625,430,336,1743,56.16,31,435,814,463,0.43,135,100,35,1117,181,287,1,756.16,289.16,60,1445.8,-0.676612417549904,-0.676612417549904,-0.676612417549904,-0.676612417549904,-0.676612417549904,-0.676612417549904,-0.676612417549904,-0.676612417549904,-0.676612417549904,-0.676612417549904,-0.676612417549904,-0.676612417549904,27.171204090022
"61",10401,"臺北市","大安區建安里",1936243,4487,0.1654,0.4261,0.4085,2032,3314467,811,1315,2133,5226,0.5618,0.4382,0.2009,0.2423,0.3888,0.168,5,3,2,4,2,1757,2.96,879,553,325,2148,56.28,33,553,960,602,0.44,197,153,44,1310,230,412,1,907.76,370.5,81,1852.5,648.177932059635,648.177932059635,648.177932059635,648.177932059635,648.177932059635,648.177932059635,648.177932059635,648.177932059635,648.177932059635,648.177932059635,648.177932059635,648.177932059635,433.871204090022
"62",10401,"臺北市","大安區建倫里",2394659,5581,0.1639,0.4266,0.4094,2401,5310577,885,1586,2410,6522,0.5463,0.4538,0.214,0.2214,0.3842,0.1802,9,4,5,3,1,1939,3.38,824,627,488,2420,57.51,38,510,1134,738,0.5,188,128,60,1581,227,374,3,993.63,367.17,80,1835.85,274.206995260351,274.206995260351,274.206995260351,274.206995260351,274.206995260351,274.206995260351,274.206995260351,274.206995260351,274.206995260351,274.206995260351,274.206995260351,274.206995260351,417.221204090022
"63",10401,"臺北市","大安區錦安里",1394915,5172,0.2303,0.4029,0.3668,2156,4050133,1022,1595,2328,6528,0.5334,0.4666,0.2806,0.2358,0.3536,0.1301,17,11,6,12,2,1729,3.78,633,563,533,2368,53.99,44,743,1041,540,0.37,131,95,36,1687,161,334,0,599.19,213.68,29,1068.4,-360.361253893436,-360.361253893436,-360.361253893436,-360.361253893436,-360.361253893436,-360.361253893436,-360.361253893436,-360.361253893436,-360.361253893436,-360.361253893436,-360.361253893436,-360.361253893436,-350.228795909978
"64",10401,"臺北市","大安區錦華里",1147314,4841,0.2227,0.4127,0.3646,1907,3081462,1030,1440,2154,6124,0.5291,0.4709,0.2799,0.2528,0.3501,0.1172,10,4,6,11,0,1504,4.08,479,533,492,2158,53.84,35,664,995,464,0.34,97,71,26,1620,123,275,1,532.64,187.35,15,936.75,-257.550520333528,-257.550520333528,-257.550520333528,-257.550520333528,-257.550520333528,-257.550520333528,-257.550520333528,-257.550520333528,-257.550520333528,-257.550520333528,-257.550520333528,-257.550520333528,-481.878795909978
"65",10401,"臺北市","大安區錦泰里",602915,3099,0.2191,0.4134,0.3675,1342,2506026,893,1485,1357,3826,0.5238,0.4762,0.2734,0.2232,0.3612,0.1419,2,1,1,3,1,940,4.09,328,290,322,1369,55.7,15,405,572,377,0.42,89,70,19,1001,78,175,0,444.3,157.58,5,787.9,-537.081467519037,-537.081467519037,-537.081467519037,-537.081467519037,-537.081467519037,-537.081467519037,-537.081467519037,-537.081467519037,-537.081467519037,-537.081467519037,-537.081467519037,-537.081467519037,-630.728795909978
"66",10401,"臺北市","大安區黎和里",1039532,4502,0.1226,0.3394,0.538,1661,1810037,744,959,2078,5025,0.5222,0.478,0.1668,0.3015,0.4028,0.129,7,3,4,6,1,1705,2.95,905,483,317,2068,54.13,24,629,972,443,0.33,121,94,27,1224,234,387,1,500.26,206.87,25,1034.35,-426.288366877358,-426.288366877358,-426.288366877358,-426.288366877358,-426.288366877358,-426.288366877358,-426.288366877358,-426.288366877358,-426.288366877358,-426.288366877358,-426.288366877358,-426.288366877358,-384.278795909978
"67",10401,"臺北市","大安區黎孝里",1687788,7065,0.121,0.3652,0.5138,2668,2843141,725,966,3013,7894,0.522,0.4781,0.1649,0.3081,0.3888,0.1383,9,6,3,8,4,2441,3.23,1008,924,509,3036,55.71,45,750,1490,751,0.39,206,159,47,1960,283,492,2,560.17,213.81,29,1069.05,-388.671182494938,-388.671182494938,-388.671182494938,-388.671182494938,-388.671182494938,-388.671182494938,-388.671182494938,-388.671182494938,-388.671182494938,-388.671182494938,-388.671182494938,-388.671182494938,-349.578795909978
"68",10401,"臺北市","大安區黎元里",1106893,5075,0.0932,0.2794,0.6274,1717,1450737,629,719,2049,5742,0.5162,0.4838,0.1815,0.3236,0.3713,0.1238,19,9,10,8,0,1603,3.58,617,530,456,2069,55.17,29,559,993,488,0.36,113,80,33,1261,231,332,1,540.21,192.77,18,963.85,-351.768261316872,-351.768261316872,-351.768261316872,-351.768261316872,-351.768261316872,-351.768261316872,-351.768261316872,-351.768261316872,-351.768261316872,-351.768261316872,-351.768261316872,-351.768261316872,-454.778795909978
"69",10401,"臺北市","大安區臨江里",1128081,3828,0.0912,0.3067,0.6021,1312,1240749,641,778,1758,4336,0.5272,0.473,0.1877,0.2878,0.3796,0.1453,3,2,1,6,1,1377,3.17,667,397,313,1765,55.25,34,480,796,455,0.37,128,97,31,1055,201,312,1,641.68,260.17,49,1300.85,117.710328435609,117.710328435609,117.710328435609,117.710328435609,117.710328435609,117.710328435609,117.710328435609,117.710328435609,117.710328435609,117.710328435609,117.710328435609,117.710328435609,-117.778795909978
"70",10401,"臺北市","大安區龍安里",1555388,6993,0.1963,0.3589,0.4447,2259,4557724,1033,1688,3676,8430,0.5011,0.4989,0.2344,0.205,0.4021,0.1585,8,5,3,8,5,1617,5.22,535,539,543,3697,56.64,48,902,1792,955,0.38,109,76,33,1946,615,891,1,423.12,184.51,14,922.55,-526.237572624852,-526.237572624852,-526.237572624852,-526.237572624852,-526.237572624852,-526.237572624852,-526.237572624852,-526.237572624852,-526.237572624852,-526.237572624852,-526.237572624852,-526.237572624852,-496.078795909978
"71",10401,"臺北市","大安區龍門里",1137134,3763,0.2277,0.4411,0.3311,1624,3319109,1042,1700,1626,4691,0.5329,0.4669,0.2639,0.2234,0.3628,0.1496,4,1,3,3,1,1175,3.96,403,387,385,1619,56.1,20,415,740,444,0.46,91,62,29,1176,109,193,2,699.34,242.41,42,1212.05,-709.222999082527,-709.222999082527,-709.222999082527,-709.222999082527,-709.222999082527,-709.222999082527,-709.222999082527,-709.222999082527,-709.222999082527,-709.222999082527,-709.222999082527,-709.222999082527,-206.578795909978
"72",10401,"臺北市","大安區龍坡里",702378,5113,0.2623,0.4043,0.3335,2098,3371457,1015,1559,2294,6214,0.5344,0.4657,0.2461,0.2213,0.3722,0.1606,5,2,3,5,1,1704,3.64,666,566,472,2301,56.87,31,546,1071,653,0.46,166,111,55,1627,165,306,2,306.18,113.03,1,565.15,-881.32661241755,-881.32661241755,-881.32661241755,-881.32661241755,-881.32661241755,-881.32661241755,-881.32661241755,-881.32661241755,-881.32661241755,-881.32661241755,-881.32661241755,-881.32661241755,-853.478795909978
"73",10401,"臺北市","大安區龍泉里",1234678,4239,0.2168,0.3874,0.3958,1769,2646318,902,1335,2028,5192,0.5374,0.4624,0.2436,0.2573,0.3671,0.1319,9,6,3,4,1,1523,3.39,684,450,389,2041,54.11,57,590,900,494,0.35,129,94,35,1352,152,357,1,608.82,237.8,40,1189,-15.3220679403653,-15.3220679403653,-15.3220679403653,-15.3220679403653,-15.3220679403653,-15.3220679403653,-15.3220679403653,-15.3220679403653,-15.3220679403653,-15.3220679403653,-15.3220679403653,-15.3220679403653,-229.628795909978
"74",10401,"臺北市","大安區龍生里",1450741,5842,0.2027,0.4012,0.3961,2406,3844288,974,1472,2612,7324,0.5335,0.4664,0.2712,0.2299,0.3706,0.1282,12,7,5,6,2,1878,3.88,662,633,583,2618,54.93,42,720,1230,626,0.38,153,118,35,1862,181,365,1,555.41,198.08,21,990.4,-571.243004739649,-571.243004739649,-571.243004739649,-571.243004739649,-571.243004739649,-571.243004739649,-571.243004739649,-571.243004739649,-571.243004739649,-571.243004739649,-571.243004739649,-571.243004739649,-428.228795909978
"75",10401,"臺北市","大安區龍圖里",1809281,6140,0.1824,0.4059,0.4117,2579,3951543,879,1337,2822,7124,0.532,0.468,0.2031,0.2583,0.3812,0.1574,10,5,5,11,0,2246,3.14,1076,705,465,2816,55.53,43,728,1322,723,0.41,211,145,66,1822,236,503,3,641.13,253.97,47,1269.85,-158.911253893437,-158.911253893437,-158.911253893437,-158.911253893437,-158.911253893437,-158.911253893437,-158.911253893437,-158.911253893437,-158.911253893437,-158.911253893437,-158.911253893437,-158.911253893437,-148.778795909978
"76",10401,"臺北市","大安區龍淵里",1776361,8075,0.2193,0.3962,0.3845,3214,4963868,949,1458,3505,10406,0.5241,0.4759,0.293,0.2349,0.3485,0.1237,15,9,6,11,2,2340,4.4,711,727,902,3491,54.56,50,1056,1557,828,0.38,168,119,49,2558,242,387,2,506.81,170.71,8,853.55,-340.750520333528,-340.750520333528,-340.750520333528,-340.750520333528,-340.750520333528,-340.750520333528,-340.750520333528,-340.750520333528,-340.750520333528,-340.750520333528,-340.750520333528,-340.750520333528,-565.078795909978
"77",10401,"臺北市","大安區龍雲里",1392579,4439,0.1656,0.3882,0.4463,1849,3784560,866,1440,1916,5129,0.5377,0.4621,0.2004,0.2474,0.3841,0.1683,3,0,3,3,1,1500,3.39,585,556,359,1905,57.48,30,405,909,561,0.47,142,104,38,1256,161,285,2,726.82,271.51,53,1357.55,32.5685324809631,32.5685324809631,32.5685324809631,32.5685324809631,32.5685324809631,32.5685324809631,32.5685324809631,32.5685324809631,32.5685324809631,32.5685324809631,32.5685324809631,32.5685324809631,-61.0787959099782
"78",10401,"臺北市","大安區龍陣里",994026,3305,0.1682,0.4021,0.4297,1316,2142320,931,1279,1472,3707,0.5204,0.4796,0.1875,0.2544,0.3836,0.1745,7,3,4,5,0,1205,3.07,579,378,248,1473,57.03,27,323,684,439,0.46,122,86,36,998,106,248,0,675.29,268.15,52,1340.75,-119.888366877358,-119.888366877358,-119.888366877358,-119.888366877358,-119.888366877358,-119.888366877358,-119.888366877358,-119.888366877358,-119.888366877358,-119.888366877358,-119.888366877358,-119.888366877358,-77.8787959099782
"79",10401,"臺北市","大安區民輝里",2478612,6319,0.1779,0.3918,0.4303,2672,7707147,921,1607,2868,7115,0.5237,0.4765,0.1802,0.2447,0.3949,0.1802,14,9,5,12,3,2363,3.01,1193,707,463,2892,57.73,55,587,1390,860,0.47,256,184,72,1781,308,497,3,864.23,348.36,77,1741.8,284.078817505062,284.078817505062,284.078817505062,284.078817505062,284.078817505062,284.078817505062,284.078817505062,284.078817505062,284.078817505062,284.078817505062,284.078817505062,284.078817505062,323.171204090022
"80",10401,"臺北市","大安區民炤里",2434868,7170,0.2109,0.4184,0.3707,3162,6972734,969,1584,3204,8474,0.5366,0.4635,0.218,0.223,0.3831,0.1761,11,4,7,7,2,2484,3.39,1060,791,633,3204,57.62,54,696,1458,996,0.49,273,178,95,2193,224,470,2,759.95,287.33,59,1436.65,121.031738683128,121.031738683128,121.031738683128,121.031738683128,121.031738683128,121.031738683128,121.031738683128,121.031738683128,121.031738683128,121.031738683128,121.031738683128,121.031738683128,18.0212040900217
"81",10401,"臺北市","大安區全安里",1455314,3999,0.1735,0.4359,0.3906,1731,4387141,889,1425,1822,4600,0.5352,0.4648,0.18,0.2548,0.3913,0.1739,4,3,1,5,0,1509,3.02,716,500,293,1824,57.21,24,413,871,516,0.46,150,111,39,1202,168,285,3,798.75,316.37,68,1581.85,398.710328435609,398.710328435609,398.710328435609,398.710328435609,398.710328435609,398.710328435609,398.710328435609,398.710328435609,398.710328435609,398.710328435609,398.710328435609,398.710328435609,163.221204090022
"82",10401,"臺北市","大安區群賢里",1776364,5443,0.1756,0.4191,0.4053,2296,3702710,826,1294,2480,6176,0.5452,0.455,0.1823,0.2607,0.3902,0.1668,11,3,8,11,0,2021,3.05,982,635,404,2500,56.9,45,577,1169,709,0.43,239,188,51,1573,257,412,2,716.28,287.62,59,1438.1,-10.6875726248525,-10.6875726248525,-10.6875726248525,-10.6875726248525,-10.6875726248525,-10.6875726248525,-10.6875726248525,-10.6875726248525,-10.6875726248525,-10.6875726248525,-10.6875726248525,-10.6875726248525,19.4712040900217
"83",10401,"臺北市","大安區群英里",1331834,6540,0.1806,0.4112,0.4083,2486,3127288,820,1205,3008,7416,0.5351,0.4649,0.1896,0.2507,0.4215,0.1381,12,9,3,8,1,2324,3.17,993,842,489,3021,56.23,56,666,1605,694,0.36,178,135,43,1840,334,508,0,442.76,179.59,11,897.95,-1023.32299908253,-1023.32299908253,-1023.32299908253,-1023.32299908253,-1023.32299908253,-1023.32299908253,-1023.32299908253,-1023.32299908253,-1023.32299908253,-1023.32299908253,-1023.32299908253,-1023.32299908253,-520.678795909978
"84",10401,"臺北市","大安區仁愛里",2432313,4781,0.1625,0.4411,0.3964,2243,6586206,946,1787,2225,5620,0.5505,0.4495,0.1943,0.2149,0.3968,0.1938,9,4,5,4,0,1779,3.13,856,548,375,2226,58.59,31,444,1013,738,0.52,227,157,70,1389,223,397,4,1093.17,432.8,90,2164,717.52338758245,717.52338758245,717.52338758245,717.52338758245,717.52338758245,717.52338758245,717.52338758245,717.52338758245,717.52338758245,717.52338758245,717.52338758245,717.52338758245,745.371204090022
"85",10401,"臺北市","大安區仁慈里",1431836,4624,0.2054,0.4196,0.375,1971,5200838,993,1742,2046,5823,0.5231,0.4767,0.282,0.2178,0.3708,0.1295,14,8,6,5,1,1605,3.63,575,607,423,2040,55.39,34,540,975,491,0.38,99,74,25,1420,166,278,1,699.82,245.89,44,1229.45,25.1279320596345,25.1279320596345,25.1279320596345,25.1279320596345,25.1279320596345,25.1279320596345,25.1279320596345,25.1279320596345,25.1279320596345,25.1279320596345,25.1279320596345,25.1279320596345,-189.178795909978
"86",10401,"臺北市","大安區通安里",1452038,5130,0.1195,0.3491,0.5314,1963,2280170,698,1007,2372,5917,0.5286,0.4715,0.1913,0.2814,0.3813,0.1462,10,6,4,8,2,1855,3.16,883,568,404,2361,55.7,48,625,1066,622,0.39,178,136,42,1442,227,415,2,612.16,245.4,44,1227,-334.643004739649,-334.643004739649,-334.643004739649,-334.643004739649,-334.643004739649,-334.643004739649,-334.643004739649,-334.643004739649,-334.643004739649,-334.643004739649,-334.643004739649,-334.643004739649,-191.628795909978
"87",10401,"臺北市","大安區通化里",1753673,5666,0.1087,0.3258,0.5655,2084,2343498,653,910,2596,6467,0.5244,0.4756,0.1871,0.2975,0.377,0.1382,13,8,5,7,2,2039,3.16,988,582,469,2611,54.8,63,702,1207,639,0.36,216,178,38,1538,288,506,1,675.53,271.17,53,1355.85,-72.9112538934364,-72.9112538934364,-72.9112538934364,-72.9112538934364,-72.9112538934364,-72.9112538934364,-72.9112538934364,-72.9112538934364,-72.9112538934364,-72.9112538934364,-72.9112538934364,-72.9112538934364,-62.778795909978
"88",10401,"臺北市","大安區臥龍里",597174,1737,0.179,0.3823,0.4387,705,1059328,817,1228,800,1994,0.5371,0.4634,0.2066,0.2497,0.3651,0.1785,2,1,1,1,1,633,3.21,301,172,160,813,56.92,17,201,352,243,0.46,67,48,19,523,65,125,1,746.47,299.49,64,1497.45,303.149479666472,303.149479666472,303.149479666472,303.149479666472,303.149479666472,303.149479666472,303.149479666472,303.149479666472,303.149479666472,303.149479666472,303.149479666472,303.149479666472,78.8212040900219
"89",10401,"臺北市","大安區新龍里",1312609,6079,0.1931,0.4224,0.3844,2357,3360532,896,1399,2637,7324,0.5287,0.4713,0.2485,0.2392,0.3848,0.1277,7,5,2,5,1,1864,3.89,654,638,572,2630,55.22,49,704,1250,627,0.38,145,99,46,1860,200,336,0,497.77,179.22,11,896.1,-428.881467519037,-428.881467519037,-428.881467519037,-428.881467519037,-428.881467519037,-428.881467519037,-428.881467519037,-428.881467519037,-428.881467519037,-428.881467519037,-428.881467519037,-428.881467519037,-522.528795909978
"90",10401,"臺北市","大安區學府里",613648,2568,0.19,0.2383,0.5717,810,994145,745,1186,1168,2962,0.4862,0.5138,0.1708,0.207,0.3828,0.2397,6,2,4,2,1,770,3.8,347,231,192,1148,63.17,18,163,477,490,0.61,111,69,42,660,126,174,3,525.38,207.17,25,1035.85,-424.788366877358,-424.788366877358,-424.788366877358,-424.788366877358,-424.788366877358,-424.788366877358,-424.788366877358,-424.788366877358,-424.788366877358,-424.788366877358,-424.788366877358,-424.788366877358,-382.778795909978
